Episode,Round,CurrentState,ManufacturerAction,RetailerAction,ManufacturerReward,RetailerReward,NextState,ManufacturerEpsilon,RetailerEpsilon
0,242,0,4,1,328,347.26732673267315,0,0.5139999999999996,0.5139999999999996
0,243,0,5,4,500,248.51485148514848,0,0.5119999999999996,0.5119999999999996
0,244,0,1,3,128,657.9405940594061,0,0.5099999999999996,0.5099999999999996
0,245,0,5,2,415,265.34653465346537,0,0.5079999999999996,0.5079999999999996
0,246,0,3,1,270,442.57425742574253,0,0.5059999999999996,0.5059999999999996
0,247,0,9,1,405,-540.0,0,0.5039999999999996,0.5039999999999996
0,248,0,9,3,495,-1.7821782178217518,0,0.5019999999999996,0.5019999999999996
0,249,0,5,2,415,265.34653465346537,0,0.49999999999999956,0.49999999999999956
0,250,0,9,2,450,0.0,0,0.49799999999999955,0.49799999999999955
0,251,0,9,1,405,-540.0,0,0.49599999999999955,0.49599999999999955
0,252,0,9,4,540,-6.534653465346537,0,0.49399999999999955,0.49399999999999955
0,253,0,3,4,360,424.75247524752467,0,0.49199999999999955,0.49199999999999955
0,254,0,0,4,0,750.0,0,0.48999999999999955,0.48999999999999955
0,255,0,1,4,140,633.4653465346535,0,0.48799999999999955,0.48799999999999955
0,256,0,8,4,560,45.049504950495134,0,0.48599999999999954,0.48599999999999954
0,257,0,9,3,495,-1.7821782178217518,0,0.48399999999999954,0.48399999999999954
0,258,0,9,3,495,-1.7821782178217518,0,0.48199999999999954,0.48199999999999954
0,259,0,9,0,360,-480.0,0,0.47999999999999954,0.47999999999999954
0,260,0,9,1,405,-540.0,0,0.47799999999999954,0.47799999999999954
0,261,0,7,4,560,104.75247524752467,0,0.47599999999999953,0.47599999999999953
0,262,0,2,4,260,525.0495049504952,0,0.47399999999999953,0.47399999999999953
0,263,0,7,1,420,113.46534653465346,0,0.47199999999999953,0.47199999999999953
0,264,0,9,2,450,0.0,0,0.46999999999999953,0.46999999999999953
0,265,0,8,3,512,51.524752475247624,0,0.4679999999999995,0.4679999999999995
0,266,0,9,0,360,-480.0,0,0.4659999999999995,0.4659999999999995
0,267,0,9,3,495,-1.7821782178217518,0,0.4639999999999995,0.4639999999999995
0,268,0,9,4,540,-6.534653465346537,0,0.4619999999999995,0.4619999999999995
0,269,0,9,4,540,-6.534653465346537,0,0.4599999999999995,0.4599999999999995
0,270,0,9,4,540,-6.534653465346537,0,0.4579999999999995,0.4579999999999995
0,271,0,7,2,469,115.82178217821786,0,0.4559999999999995,0.4559999999999995
0,272,0,5,3,460,260.7128712871288,0,0.4539999999999995,0.4539999999999995
0,273,0,9,3,495,-1.7821782178217518,0,0.4519999999999995,0.4519999999999995
0,274,0,6,0,360,173.46534653465346,0,0.4499999999999995,0.4499999999999995
0,275,0,8,2,464,53.722772277227705,0,0.4479999999999995,0.4479999999999995
0,276,0,9,1,405,-540.0,0,0.4459999999999995,0.4459999999999995
0,277,0,9,1,405,-540.0,0,0.4439999999999995,0.4439999999999995
0,278,0,9,4,540,-6.534653465346537,0,0.4419999999999995,0.4419999999999995
0,279,0,6,1,408,183.6831683168316,0,0.4399999999999995,0.4399999999999995
0,280,0,9,0,360,-480.0,0,0.4379999999999995,0.4379999999999995
0,281,0,0,3,0,776.7326732673268,0,0.4359999999999995,0.4359999999999995
0,282,0,6,2,450,186.38613861386136,0,0.4339999999999995,0.4339999999999995
0,283,0,9,1,405,-540.0,0,0.4319999999999995,0.4319999999999995
0,284,0,9,3,495,-1.7821782178217518,0,0.4299999999999995,0.4299999999999995
0,285,0,9,1,405,-540.0,0,0.4279999999999995,0.4279999999999995
0,286,0,0,0,0,748.5148514851485,0,0.4259999999999995,0.4259999999999995
0,287,0,5,2,415,265.34653465346537,0,0.4239999999999995,0.4239999999999995
0,288,0,6,2,450,186.38613861386136,0,0.4219999999999995,0.4219999999999995
0,289,0,5,2,415,265.34653465346537,0,0.4199999999999995,0.4199999999999995
0,290,0,9,0,360,-480.0,0,0.4179999999999995,0.4179999999999995
0,291,0,4,0,292,332.2079207920792,0,0.4159999999999995,0.4159999999999995
0,292,0,9,1,405,-540.0,0,0.4139999999999995,0.4139999999999995
0,293,0,2,4,260,525.0495049504952,0,0.4119999999999995,0.4119999999999995
0,294,0,9,0,360,-480.0,0,0.4099999999999995,0.4099999999999995
0,295,0,9,3,495,-1.7821782178217518,0,0.4079999999999995,0.4079999999999995
0,296,0,9,3,495,-1.7821782178217518,0,0.4059999999999995,0.4059999999999995
0,297,0,9,3,495,-1.7821782178217518,0,0.40399999999999947,0.40399999999999947
0,298,0,2,3,238,546.0693069306931,0,0.40199999999999947,0.40199999999999947
0,299,0,9,1,405,-540.0,0,0.39999999999999947,0.39999999999999947
0,300,0,0,1,0,775.9603960396039,0,0.39799999999999947,0.39799999999999947
0,301,0,4,2,368,352.7128712871288,0,0.39599999999999946,0.39599999999999946
0,302,0,4,2,368,352.7128712871288,0,0.39399999999999946,0.39399999999999946
0,303,0,4,1,328,347.26732673267315,0,0.39199999999999946,0.39199999999999946
0,304,0,1,1,105,657.029702970297,0,0.38999999999999946,0.38999999999999946
0,305,0,9,3,495,-1.7821782178217518,0,0.38799999999999946,0.38799999999999946
0,306,0,8,3,512,51.524752475247624,0,0.38599999999999945,0.38599999999999945
0,307,0,9,4,540,-6.534653465346537,0,0.38399999999999945,0.38399999999999945
0,308,0,9,3,495,-1.7821782178217518,0,0.38199999999999945,0.38199999999999945
0,309,0,7,1,420,113.46534653465346,0,0.37999999999999945,0.37999999999999945
0,310,0,9,3,495,-1.7821782178217518,0,0.37799999999999945,0.37799999999999945
0,311,0,9,3,495,-1.7821782178217518,0,0.37599999999999945,0.37599999999999945
0,312,0,9,2,450,0.0,0,0.37399999999999944,0.37399999999999944
0,313,0,9,0,360,-480.0,0,0.37199999999999944,0.37199999999999944
0,314,0,9,2,450,0.0,0,0.36999999999999944,0.36999999999999944
0,315,0,7,2,469,115.82178217821786,0,0.36799999999999944,0.36799999999999944
0,316,0,9,1,405,-540.0,0,0.36599999999999944,0.36599999999999944
0,317,0,4,2,368,352.7128712871288,0,0.36399999999999944,0.36399999999999944
0,318,0,9,3,495,-1.7821782178217518,0,0.36199999999999943,0.36199999999999943
0,319,0,9,2,450,0.0,0,0.35999999999999943,0.35999999999999943
0,320,0,9,4,540,-6.534653465346537,0,0.35799999999999943,0.35799999999999943
0,321,0,9,4,540,-6.534653465346537,0,0.35599999999999943,0.35599999999999943
0,322,0,9,2,450,0.0,0,0.3539999999999994,0.3539999999999994
0,323,0,9,2,450,0.0,0,0.3519999999999994,0.3519999999999994
0,324,0,9,2,450,0.0,0,0.3499999999999994,0.3499999999999994
0,325,0,9,2,450,0.0,0,0.3479999999999994,0.3479999999999994
0,326,0,9,2,450,0.0,0,0.3459999999999994,0.3459999999999994
0,327,0,2,1,196,546.2772277227723,0,0.3439999999999994,0.3439999999999994
0,328,0,9,3,495,-1.7821782178217518,0,0.3419999999999994,0.3419999999999994
0,329,0,9,1,405,-540.0,0,0.3399999999999994,0.3399999999999994
0,330,0,9,2,450,0.0,0,0.3379999999999994,0.3379999999999994
0,331,0,9,1,405,-540.0,0,0.3359999999999994,0.3359999999999994
0,332,0,9,2,450,0.0,0,0.3339999999999994,0.3339999999999994
0,333,0,5,3,460,260.7128712871288,0,0.3319999999999994,0.3319999999999994
0,334,0,9,1,405,-540.0,0,0.3299999999999994,0.3299999999999994
0,335,0,9,4,540,-6.534653465346537,0,0.3279999999999994,0.3279999999999994
0,336,0,9,2,450,0.0,0,0.3259999999999994,0.3259999999999994
0,337,0,8,4,560,45.049504950495134,0,0.3239999999999994,0.3239999999999994
0,338,0,8,2,464,53.722772277227705,0,0.3219999999999994,0.3219999999999994
0,339,0,9,1,405,-540.0,0,0.3199999999999994,0.3199999999999994
0,340,0,2,0,174,525.4752475247524,0,0.3179999999999994,0.3179999999999994
0,341,0,9,0,360,-480.0,0,0.3159999999999994,0.3159999999999994
0,342,0,9,2,450,0.0,0,0.3139999999999994,0.3139999999999994
0,343,0,9,2,450,0.0,0,0.3119999999999994,0.3119999999999994
0,344,0,2,0,174,525.4752475247524,0,0.3099999999999994,0.3099999999999994
0,345,0,9,4,540,-6.534653465346537,0,0.3079999999999994,0.3079999999999994
0,346,0,9,0,360,-480.0,0,0.3059999999999994,0.3059999999999994
0,347,0,1,1,105,657.029702970297,0,0.3039999999999994,0.3039999999999994
0,348,0,9,3,495,-1.7821782178217518,0,0.3019999999999994,0.3019999999999994
0,349,0,9,1,405,-540.0,0,0.2999999999999994,0.2999999999999994
0,350,0,9,2,450,0.0,0,0.2979999999999994,0.2979999999999994
0,351,0,9,0,360,-480.0,0,0.2959999999999994,0.2959999999999994
0,352,0,9,2,450,0.0,0,0.2939999999999994,0.2939999999999994
0,353,0,9,2,450,0.0,0,0.29199999999999937,0.29199999999999937
0,354,0,9,3,495,-1.7821782178217518,0,0.28999999999999937,0.28999999999999937
0,355,0,9,2,450,0.0,0,0.28799999999999937,0.28799999999999937
0,356,0,4,3,404,347.4554455445543,0,0.28599999999999937,0.28599999999999937
0,357,0,9,1,405,-540.0,0,0.28399999999999936,0.28399999999999936
0,358,0,9,2,450,0.0,0,0.28199999999999936,0.28199999999999936
0,359,0,8,1,416,51.643564356435604,0,0.27999999999999936,0.27999999999999936
