Experiment,Period,Player ID,Demand,Wholesale p.,Buyback p.,Player ID.1,Stock,Sales,Leftovers,Unmet_Demand,Realized_Mfg_Profit,Realized Retailer Profit,Realized_Retailer_Profit,Realized_Mfg_Profit_Share,Optimal_Stock,Under/Overstock_wrt_Optimal,Expected Sales,Expected_Leftovers,Expected Retailer Profit,Expected Mfg Profit,Expected Mfg. Profit Share,Predicted Sales,Predicted Leftovers,Predicted Retailer Profit,Predicted Mfg Profit,Predicted Mfg. Profit Share
1,18,Manufacturer 6,102,8,2,Retailer 6,95,95,0,7,475,380,380,0.5555555555555556,90.0,5.0,85.1,4.900000000000006,270.99999999999994,465.2,0.6318935071991307,82.2,7.799999999999997,282.0000000000001,434.4,0.6063651591289781
1,19,Manufacturer 6,83,9,3,Retailer 6,0,0,0,83,0,0,0,,83.0,-83.0,0.0,83.0,249.0,-249.0,-inf,77.72,5.280000000000001,201.48,482.15999999999997,0.7052834825346673
1,20,Manufacturer 6,142,8,2,Retailer 6,93,93,0,49,465,372,372,0.5555555555555556,90.0,3.0,83.97,6.030000000000001,275.7,452.94,0.6216238471673254,82.2,7.799999999999997,282.0000000000001,434.4,0.6063651591289781
1,21,Manufacturer 6,80,8,2,Retailer 6,120,80,40,0,520,80,0,1.0,90.0,30.0,95.85,-5.849999999999994,178.49999999999983,611.7,0.7741078208048597,82.2,7.799999999999997,282.0000000000001,434.4,0.6063651591289781
1,22,Manufacturer 6,101,6,0,Retailer 6,100,100,0,1,300,600,600,0.3333333333333333,100.0,0.0,87.75,12.25,453.0,300.0,0.398406374501992,87.75,12.25,453.0,300.0,0.398406374501992
1,23,Manufacturer 6,113,8,2,Retailer 6,75,75,0,38,375,300,300,0.5555555555555556,90.0,-15.0,72.0,18.0,300.0,339.0,0.5305164319248826,82.2,7.799999999999997,282.0000000000001,434.4,0.6063651591289781
1,24,Manufacturer 6,104,7,0,Retailer 6,80,80,0,24,320,400,400,0.4444444444444444,92.0,-12.0,75.65,16.349999999999994,347.80000000000007,320.0,0.4791853848457622,83.39,8.61,356.68000000000006,368.0,0.5078103438759176
1,25,Manufacturer 6,51,7,0,Retailer 6,85,51,34,0,340,17,17,0.9523809523809523,92.0,-7.0,79.05,12.950000000000003,353.5999999999999,340.0,0.49019607843137264,83.39,8.61,356.68000000000006,368.0,0.5078103438759176
1,26,Manufacturer 6,76,8,2,Retailer 6,100,76,24,0,452,160,112,0.8014184397163121,90.0,10.0,87.75,2.25,257.5,495.5,0.6580345285524568,82.2,7.799999999999997,282.0000000000001,434.4,0.6063651591289781
1,27,Manufacturer 6,73,8,2,Retailer 6,80,73,7,0,386,250,236,0.6205787781350482,90.0,-10.0,75.65,14.349999999999994,296.50000000000006,371.3,0.5560047918538484,82.2,7.799999999999997,282.0000000000001,434.4,0.6063651591289781
1,28,Manufacturer 6,83,7,0,Retailer 6,130,83,47,0,520,86,86,0.858085808580858,92.0,38.0,98.4,-6.400000000000006,270.8000000000002,520.0,0.6575619625695497,83.39,8.61,356.68000000000006,368.0,0.5078103438759176
1,29,Manufacturer 6,147,7,0,Retailer 6,120,120,0,27,480,600,600,0.4444444444444444,92.0,28.0,95.85,-3.8499999999999943,310.1999999999998,480.0,0.607441154138193,83.39,8.61,356.68000000000006,368.0,0.5078103438759176
1,30,Manufacturer 6,115,7,0,Retailer 6,110,110,0,5,440,550,550,0.4444444444444444,92.0,18.0,92.3,-0.29999999999999716,337.5999999999999,440.0,0.565843621399177,83.39,8.61,356.68000000000006,368.0,0.5078103438759176
1,31,Manufacturer 6,139,8,1,Retailer 6,90,90,0,49,450,360,360,0.5555555555555556,86.0,4.0,82.2,3.799999999999997,270.2000000000001,446.2,0.6228364042434393,79.7,6.299999999999997,274.7000000000001,423.7,0.606672394043528
1,32,Manufacturer 6,59,7,0,Retailer 6,90,59,31,0,360,78,78,0.821917808219178,92.0,-2.0,82.2,9.799999999999997,356.4000000000001,360.0,0.5025125628140703,83.39,8.61,356.68000000000006,368.0,0.5078103438759176
1,33,Manufacturer 6,122,6,0,Retailer 6,100,100,0,22,300,600,600,0.3333333333333333,100.0,0.0,87.75,12.25,453.0,300.0,0.398406374501992,87.75,12.25,453.0,300.0,0.398406374501992
1,34,Manufacturer 6,92,7,0,Retailer 6,75,75,0,17,300,375,375,0.4444444444444444,92.0,-17.0,72.0,20.0,339.0,300.0,0.4694835680751174,83.39,8.61,356.68000000000006,368.0,0.5078103438759176
1,35,Manufacturer 6,93,8,1,Retailer 6,70,70,0,23,350,280,280,0.5555555555555556,86.0,-16.0,68.1,17.900000000000006,275.0999999999999,332.1,0.5469367588932808,79.7,6.299999999999997,274.7000000000001,423.7,0.606672394043528
1,36,Manufacturer 6,136,6,0,Retailer 6,125,125,0,11,375,750,750,0.3333333333333333,100.0,25.0,97.25,2.75,417.0,375.0,0.4734848484848485,87.75,12.25,453.0,300.0,0.398406374501992
1,37,Manufacturer 6,116,7,0,Retailer 6,85,85,0,31,340,425,425,0.4444444444444444,92.0,-7.0,79.05,12.950000000000003,353.5999999999999,340.0,0.49019607843137264,83.39,8.61,356.68000000000006,368.0,0.5078103438759176
1,38,Manufacturer 6,105,6,0,Retailer 6,120,105,15,0,360,540,540,0.4,100.0,20.0,95.85,4.150000000000006,430.1999999999998,360.0,0.45558086560364475,87.75,12.25,453.0,300.0,0.398406374501992
1,39,Manufacturer 6,80,6,0,Retailer 6,100,80,20,0,300,360,360,0.45454545454545453,100.0,0.0,87.75,12.25,453.0,300.0,0.398406374501992,87.75,12.25,453.0,300.0,0.398406374501992
1,40,Manufacturer 6,75,7,0,Retailer 6,120,75,45,0,480,60,60,0.8888888888888888,92.0,28.0,95.85,-3.8499999999999943,310.1999999999998,480.0,0.607441154138193,83.39,8.61,356.68000000000006,368.0,0.5078103438759176
1,1,Manufacturer 7,122,9,3,Retailer 7,0,0,0,122,0,0,0,,83.0,-83.0,0.0,83.0,249.0,-249.0,-inf,77.72,5.280000000000001,201.48,482.15999999999997,0.7052834825346673
1,2,Manufacturer 7,144,8,2,Retailer 7,0,0,0,144,0,0,0,,90.0,-90.0,0.0,90.0,180.0,-180.0,-inf,82.2,7.799999999999997,282.0000000000001,434.4,0.6063651591289781
1,3,Manufacturer 7,57,8,5,Retailer 7,0,0,0,57,0,0,0,,107.0,-107.0,0.0,107.0,535.0,-535.0,-inf,91.04,15.959999999999994,316.28,455.20000000000005,0.5900347384248458
1,4,Manufacturer 7,149,7,4,Retailer 7,100,100,0,49,400,500,500,0.4444444444444444,112.0,-12.0,87.75,24.25,450.0,303.0,0.40239043824701193,93.09,18.909999999999997,408.7199999999999,372.36,0.4767245352588724
1,5,Manufacturer 7,135,8,4,Retailer 7,0,0,0,135,0,0,0,,100.0,-100.0,0.0,100.0,400.0,-400.0,-inf,87.75,12.25,302.0,451.0,0.598937583001328
1,6,Manufacturer 7,94,8,4,Retailer 7,51,51,0,43,255,204,204,0.5555555555555556,100.0,-49.0,51.0,49.0,400.0,59.0,0.12854030501089325,87.75,12.25,302.0,451.0,0.598937583001328
1,7,Manufacturer 7,143,8,4,Retailer 7,51,51,0,92,255,204,204,0.5555555555555556,100.0,-49.0,51.0,49.0,400.0,59.0,0.12854030501089325,87.75,12.25,302.0,451.0,0.598937583001328
1,8,Manufacturer 7,66,8,5,Retailer 7,70,66,4,0,330,252,232,0.5871886120996441,107.0,-37.0,68.1,38.900000000000006,451.69999999999993,155.49999999999997,0.2560935441370224,91.04,15.959999999999994,316.28,455.20000000000005,0.5900347384248458
1,9,Manufacturer 7,123,8,6,Retailer 7,100,100,0,23,500,400,400,0.5555555555555556,117.0,-17.0,87.75,29.25,428.5,324.5,0.4309428950863214,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,10,Manufacturer 7,73,8,6,Retailer 7,100,73,27,0,338,238,76,0.8164251207729468,117.0,-17.0,87.75,29.25,428.5,324.5,0.4309428950863214,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,11,Manufacturer 7,142,8,6,Retailer 7,100,100,0,42,500,400,400,0.5555555555555556,117.0,-17.0,87.75,29.25,428.5,324.5,0.4309428950863214,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,12,Manufacturer 7,132,8,6,Retailer 7,100,100,0,32,500,400,400,0.5555555555555556,117.0,-17.0,87.75,29.25,428.5,324.5,0.4309428950863214,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,13,Manufacturer 7,62,8,6,Retailer 7,100,62,38,0,272,172,-56,1.2592592592592593,117.0,-17.0,87.75,29.25,428.5,324.5,0.4309428950863214,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,14,Manufacturer 7,136,8,6,Retailer 7,100,100,0,36,500,400,400,0.5555555555555556,117.0,-17.0,87.75,29.25,428.5,324.5,0.4309428950863214,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,15,Manufacturer 7,146,9,8,Retailer 7,0,0,0,146,0,0,0,,125.0,-125.0,0.0,125.0,1000.0,-1000.0,-inf,97.25,27.75,264.0,528.0,0.6666666666666666
1,16,Manufacturer 7,95,9,9,Retailer 7,0,0,0,95,0,0,0,,150.0,-150.0,0.0,150.0,1350.0,-1350.0,-inf,100.5,49.5,301.5,454.5,0.6011904761904762
1,17,Manufacturer 7,139,7,0,Retailer 7,51,51,0,88,204,255,255,0.4444444444444444,92.0,-41.0,51.0,41.0,255.0,204.0,0.4444444444444444,83.39,8.61,356.68000000000006,368.0,0.5078103438759176
1,18,Manufacturer 7,102,8,6,Retailer 7,100,100,0,2,500,400,400,0.5555555555555556,117.0,-17.0,87.75,29.25,428.5,324.5,0.4309428950863214,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,19,Manufacturer 7,83,8,5,Retailer 7,70,70,0,13,350,280,280,0.5555555555555556,107.0,-37.0,68.1,38.900000000000006,451.69999999999993,155.49999999999997,0.2560935441370224,91.04,15.959999999999994,316.28,455.20000000000005,0.5900347384248458
1,20,Manufacturer 7,142,8,6,Retailer 7,100,100,0,42,500,400,400,0.5555555555555556,117.0,-17.0,87.75,29.25,428.5,324.5,0.4309428950863214,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,21,Manufacturer 7,80,8,6,Retailer 7,100,80,20,0,380,280,160,0.7037037037037037,117.0,-17.0,87.75,29.25,428.5,324.5,0.4309428950863214,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,22,Manufacturer 7,101,8,8,Retailer 7,150,101,49,0,358,404,12,0.9675675675675676,150.0,0.0,100.5,49.5,402.0,354.0,0.46825396825396826,100.5,49.5,402.0,354.0,0.46825396825396826
1,23,Manufacturer 7,113,8,7,Retailer 7,0,0,0,113,0,0,0,,130.0,-130.0,0.0,130.0,910.0,-910.0,-inf,98.4,31.599999999999994,362.0000000000001,428.80000000000007,0.5422357106727365
1,24,Manufacturer 7,104,8,7,Retailer 7,100,100,0,4,500,400,400,0.5555555555555556,130.0,-30.0,87.75,42.25,548.75,204.25,0.27124833997343956,98.4,31.599999999999994,362.0000000000001,428.80000000000007,0.5422357106727365
1,25,Manufacturer 7,51,8,7,Retailer 7,100,51,49,0,157,155,-188,-5.064516129032258,130.0,-30.0,87.75,42.25,548.75,204.25,0.27124833997343956,98.4,31.599999999999994,362.0000000000001,428.80000000000007,0.5422357106727365
1,26,Manufacturer 7,76,8,7,Retailer 7,100,76,24,0,332,280,112,0.7477477477477478,130.0,-30.0,87.75,42.25,548.75,204.25,0.27124833997343956,98.4,31.599999999999994,362.0000000000001,428.80000000000007,0.5422357106727365
1,27,Manufacturer 7,73,8,7,Retailer 7,100,73,27,0,311,265,76,0.8036175710594315,130.0,-30.0,87.75,42.25,548.75,204.25,0.27124833997343956,98.4,31.599999999999994,362.0000000000001,428.80000000000007,0.5422357106727365
1,28,Manufacturer 7,83,8,7,Retailer 7,100,83,17,0,381,315,196,0.6603119584055459,130.0,-30.0,87.75,42.25,548.75,204.25,0.27124833997343956,98.4,31.599999999999994,362.0000000000001,428.80000000000007,0.5422357106727365
1,29,Manufacturer 7,147,8,6,Retailer 7,100,100,0,47,500,400,400,0.5555555555555556,117.0,-17.0,87.75,29.25,428.5,324.5,0.4309428950863214,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,30,Manufacturer 7,115,8,6,Retailer 7,100,100,0,15,500,400,400,0.5555555555555556,117.0,-17.0,87.75,29.25,428.5,324.5,0.4309428950863214,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,31,Manufacturer 7,139,8,6,Retailer 7,100,100,0,39,500,400,400,0.5555555555555556,117.0,-17.0,87.75,29.25,428.5,324.5,0.4309428950863214,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,32,Manufacturer 7,59,8,6,Retailer 7,100,59,41,0,254,154,-92,1.5679012345679013,117.0,-17.0,87.75,29.25,428.5,324.5,0.4309428950863214,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,33,Manufacturer 7,122,8,6,Retailer 7,100,100,0,22,500,400,400,0.5555555555555556,117.0,-17.0,87.75,29.25,428.5,324.5,0.4309428950863214,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,34,Manufacturer 7,92,8,8,Retailer 7,120,92,28,0,376,368,144,0.7230769230769231,150.0,-30.0,95.85,54.150000000000006,623.3999999999999,166.79999999999995,0.21108580106302202,100.5,49.5,402.0,354.0,0.46825396825396826
1,35,Manufacturer 7,93,8,8,Retailer 7,120,93,27,0,384,372,156,0.7111111111111111,150.0,-30.0,95.85,54.150000000000006,623.3999999999999,166.79999999999995,0.21108580106302202,100.5,49.5,402.0,354.0,0.46825396825396826
1,36,Manufacturer 7,136,8,8,Retailer 7,120,120,0,16,600,480,480,0.5555555555555556,150.0,-30.0,95.85,54.150000000000006,623.3999999999999,166.79999999999995,0.21108580106302202,100.5,49.5,402.0,354.0,0.46825396825396826
1,37,Manufacturer 7,116,8,8,Retailer 7,130,116,14,0,538,464,352,0.604494382022472,150.0,-20.0,98.4,51.599999999999994,553.6000000000001,237.20000000000005,0.29994941831057154,100.5,49.5,402.0,354.0,0.46825396825396826
1,38,Manufacturer 7,105,8,8,Retailer 7,135,105,30,0,435,420,180,0.7073170731707317,150.0,-15.0,99.3,50.7,517.1999999999999,269.4,0.34248665141113654,100.5,49.5,402.0,354.0,0.46825396825396826
1,39,Manufacturer 7,80,8,8,Retailer 7,140,80,60,0,220,320,-160,3.6666666666666665,150.0,-10.0,99.95,50.05,479.80000000000007,299.6,0.384398255068001,100.5,49.5,402.0,354.0,0.46825396825396826
1,40,Manufacturer 7,75,8,8,Retailer 7,150,75,75,0,150,300,-300,-1.0,150.0,0.0,100.5,49.5,402.0,354.0,0.46825396825396826,100.5,49.5,402.0,354.0,0.46825396825396826
1,1,Manufacturer 8,122,9,7,Retailer 8,94,94,0,28,564,282,282,0.6666666666666666,110.0,-16.0,84.54,25.459999999999994,346.7,385.78000000000003,0.5266764962865881,92.3,17.700000000000003,241.49999999999994,536.1,0.6894290123456791
1,2,Manufacturer 8,144,10,8,Retailer 8,0,0,0,144,0,0,0,,100.0,-100.0,0.0,100.0,800.0,-800.0,-inf,87.75,12.25,151.0,602.0,0.799468791500664
1,3,Manufacturer 8,57,8,6,Retailer 8,89,57,32,0,253,164,-28,1.1244444444444444,117.0,-28.0,81.59,35.41,479.54,232.54000000000002,0.3265644309628132,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,4,Manufacturer 8,149,9,8,Retailer 8,120,120,0,29,720,360,360,0.6666666666666666,125.0,-5.0,95.85,29.150000000000006,303.39999999999986,486.79999999999995,0.616046570488484,97.25,27.75,264.0,528.0,0.6666666666666666
1,5,Manufacturer 8,135,9,9,Retailer 8,149,135,14,0,768,405,279,0.7335243553008596,150.0,-1.0,100.49,49.510000000000005,310.4699999999999,448.40999999999997,0.5908839342188489,100.5,49.5,301.5,454.5,0.6011904761904762
1,6,Manufacturer 8,94,9,7,Retailer 8,0,0,0,94,0,0,0,,110.0,-110.0,0.0,110.0,770.0,-770.0,-inf,92.3,17.700000000000003,241.49999999999994,536.1,0.6894290123456791
1,7,Manufacturer 8,143,8,7,Retailer 8,115,115,0,28,575,460,460,0.5555555555555556,130.0,-15.0,94.2,35.8,461.00000000000006,324.40000000000003,0.41303794244970715,98.4,31.599999999999994,362.0000000000001,428.80000000000007,0.5422357106727365
1,8,Manufacturer 8,66,8,8,Retailer 8,144,66,78,0,96,264,-360,-0.36363636363636365,150.0,-6.0,100.29,49.709999999999994,449.15999999999997,322.32000000000005,0.4177943692642713,100.5,49.5,402.0,354.0,0.46825396825396826
1,9,Manufacturer 8,123,7,5,Retailer 8,112,112,0,11,448,560,560,0.4444444444444444,121.0,-9.0,93.09,27.909999999999997,472.6299999999999,308.45000000000005,0.39490193066011176,96.15,24.849999999999994,431.0500000000002,359.75,0.4549190692969144
1,10,Manufacturer 8,73,8,6,Retailer 8,133,73,60,0,305,172,-188,2.606837606837607,117.0,16.0,98.97,18.03,231.81999999999988,556.8199999999999,0.7060509231081356,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,11,Manufacturer 8,142,7,5,Retailer 8,133,133,0,9,532,665,665,0.4444444444444444,121.0,12.0,98.97,22.03,366.78999999999985,421.85,0.5349081963887199,96.15,24.849999999999994,431.0500000000002,359.75,0.4549190692969144
1,12,Manufacturer 8,132,8,7,Retailer 8,99,99,0,33,495,396,396,0.5555555555555556,130.0,-31.0,87.24,42.760000000000005,554.1999999999999,195.67999999999995,0.2609484184136128,98.4,31.599999999999994,362.0000000000001,428.80000000000007,0.5422357106727365
1,13,Manufacturer 8,62,7,5,Retailer 8,99,62,37,0,211,236,51,0.8053435114503816,121.0,-22.0,87.24,33.760000000000005,522.6799999999998,227.2,0.30298181042300104,96.15,24.849999999999994,431.0500000000002,359.75,0.4549190692969144
1,14,Manufacturer 8,136,8,7,Retailer 8,111,111,0,25,555,444,444,0.5555555555555556,130.0,-19.0,92.7,37.3,485.50000000000006,293.90000000000003,0.3770849371311265,98.4,31.599999999999994,362.0000000000001,428.80000000000007,0.5422357106727365
1,15,Manufacturer 8,146,8,6,Retailer 8,123,123,0,23,615,492,492,0.5555555555555556,117.0,6.0,96.72,20.28,298.3199999999999,493.32,0.6231620433530394,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,16,Manufacturer 8,95,7,4,Retailer 8,112,95,17,0,380,424,356,0.5163043478260869,112.0,0.0,93.09,18.909999999999997,408.7199999999999,372.36,0.4767245352588724,93.09,18.909999999999997,408.7199999999999,372.36,0.4767245352588724
1,17,Manufacturer 8,139,9,8,Retailer 8,75,75,0,64,450,225,225,0.6666666666666666,125.0,-50.0,72.0,53.0,613.0,26.0,0.0406885758998435,97.25,27.75,264.0,528.0,0.6666666666666666
1,18,Manufacturer 8,102,8,6,Retailer 8,115,102,13,0,497,382,304,0.6204744069912609,117.0,-2.0,94.2,22.799999999999997,347.20000000000005,438.20000000000005,0.5579322638146168,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,19,Manufacturer 8,83,9,7,Retailer 8,0,0,0,83,0,0,0,,110.0,-110.0,0.0,110.0,770.0,-770.0,-inf,92.3,17.700000000000003,241.49999999999994,536.1,0.6894290123456791
1,20,Manufacturer 8,142,7,4,Retailer 8,134,134,0,8,536,670,670,0.4444444444444444,112.0,22.0,99.14,12.86,303.12000000000006,484.56,0.6151736745886655,93.09,18.909999999999997,408.7199999999999,372.36,0.4767245352588724
1,21,Manufacturer 8,80,8,5,Retailer 8,88,80,8,0,400,296,256,0.6097560975609756,107.0,-19.0,80.97,26.03,397.78999999999996,309.85,0.43786388559154377,91.04,15.959999999999994,316.28,455.20000000000005,0.5900347384248458
1,22,Manufacturer 8,101,7,3,Retailer 8,99,99,0,2,396,495,495,0.4444444444444444,106.0,-7.0,87.24,18.760000000000005,410.1599999999999,339.71999999999997,0.4530324851976317,90.6,15.400000000000006,391.39999999999986,377.79999999999995,0.49115964638585546
1,23,Manufacturer 8,113,8,4,Retailer 8,100,100,0,13,500,400,400,0.5555555555555556,100.0,0.0,87.75,12.25,302.0,451.0,0.598937583001328,87.75,12.25,302.0,451.0,0.598937583001328
1,24,Manufacturer 8,104,8,5,Retailer 8,133,104,29,0,520,329,184,0.7386363636363636,107.0,26.0,98.97,8.030000000000001,163.78999999999988,624.85,0.7923133495638062,91.04,15.959999999999994,316.28,455.20000000000005,0.5900347384248458
1,25,Manufacturer 8,51,8,6,Retailer 8,133,51,82,0,173,40,-452,-0.6200716845878136,117.0,16.0,98.97,18.03,231.81999999999988,556.8199999999999,0.7060509231081356,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,26,Manufacturer 8,76,7,4,Retailer 8,129,76,53,0,304,221,9,0.9712460063897763,112.0,17.0,98.19,13.810000000000002,330.52,460.76,0.5822970377110505,93.09,18.909999999999997,408.7199999999999,372.36,0.4767245352588724
1,27,Manufacturer 8,73,6,2,Retailer 8,99,73,26,0,245,334,282,0.4648956356736243,110.0,-11.0,87.24,22.760000000000005,498.39999999999986,251.48,0.33536032431855767,92.3,17.700000000000003,482.9999999999999,294.6,0.3788580246913581
1,28,Manufacturer 8,83,8,5,Retailer 8,120,83,37,0,415,221,36,0.9201773835920177,107.0,13.0,95.85,11.150000000000006,245.94999999999985,544.25,0.688749683624399,91.04,15.959999999999994,316.28,455.20000000000005,0.5900347384248458
1,29,Manufacturer 8,147,8,5,Retailer 8,99,99,0,48,495,396,396,0.5555555555555556,107.0,-8.0,87.24,19.760000000000005,353.6799999999999,396.2,0.5283512028591242,91.04,15.959999999999994,316.28,455.20000000000005,0.5900347384248458
1,30,Manufacturer 8,115,8,6,Retailer 8,145,115,30,0,545,400,220,0.7124183006535948,117.0,28.0,100.35,16.650000000000006,144.09999999999985,625.0999999999999,0.8126625065002601,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,31,Manufacturer 8,139,7,5,Retailer 8,143,139,4,0,552,687,667,0.4528301886792453,121.0,22.0,100.22,20.78,305.53999999999985,468.1,0.605061785843545,96.15,24.849999999999994,431.0500000000002,359.75,0.4549190692969144
1,32,Manufacturer 8,59,9,8,Retailer 8,55,55,0,4,330,165,165,0.6666666666666666,125.0,-70.0,54.9,70.1,724.5999999999999,-230.79999999999995,-0.467395706763872,97.25,27.75,264.0,528.0,0.6666666666666666
1,33,Manufacturer 8,122,8,6,Retailer 8,111,111,0,11,555,444,444,0.5555555555555556,117.0,-6.0,92.7,24.299999999999997,370.20000000000005,409.20000000000005,0.5250192455735181,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,34,Manufacturer 8,92,8,5,Retailer 8,99,92,7,0,460,347,312,0.5958549222797928,107.0,-8.0,87.24,19.760000000000005,353.6799999999999,396.2,0.5283512028591242,91.04,15.959999999999994,316.28,455.20000000000005,0.5900347384248458
1,35,Manufacturer 8,93,8,6,Retailer 8,99,93,6,0,459,360,324,0.5862068965517241,117.0,-18.0,87.24,29.760000000000005,433.43999999999994,316.43999999999994,0.4219875180028804,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,36,Manufacturer 8,136,7,4,Retailer 8,145,136,9,0,544,653,617,0.46856158484065463,112.0,33.0,100.35,11.650000000000006,235.79999999999984,533.4,0.6934477379095165,93.09,18.909999999999997,408.7199999999999,372.36,0.4767245352588724
1,37,Manufacturer 8,116,8,6,Retailer 8,99,99,0,17,495,396,396,0.5555555555555556,117.0,-18.0,87.24,29.760000000000005,433.43999999999994,316.43999999999994,0.4219875180028804,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
1,38,Manufacturer 8,105,8,5,Retailer 8,88,88,0,17,440,352,352,0.5555555555555556,107.0,-19.0,80.97,26.03,397.78999999999996,309.85,0.43786388559154377,91.04,15.959999999999994,316.28,455.20000000000005,0.5900347384248458
1,39,Manufacturer 8,80,7,4,Retailer 8,140,80,60,0,320,220,-20,1.0666666666666667,112.0,28.0,99.95,12.049999999999997,267.6000000000001,511.8,0.6566589684372593,93.09,18.909999999999997,408.7199999999999,372.36,0.4767245352588724
1,40,Manufacturer 8,75,8,6,Retailer 8,146,75,71,0,304,158,-268,8.444444444444445,117.0,29.0,100.4,16.599999999999994,136.40000000000015,630.4000000000001,0.8221178925404277,94.89,22.11,335.34000000000003,452.34000000000003,0.5742687385740403
2,1,Manufacturer 9,122,10,8,Retailer 9,0,0,0,122,0,0,0,,100.0,-100.0,0.0,100.0,800.0,-800.0,-inf,87.75,12.25,151.0,602.0,0.799468791500664
2,2,Manufacturer 9,144,10,4,Retailer 9,90,90,0,54,630,180,180,0.7777777777777778,75.0,15.0,82.2,-7.200000000000003,57.60000000000008,658.8,0.9195979899497486,72.0,3.0,126.0,513.0,0.8028169014084507
2,3,Manufacturer 9,57,9,5,Retailer 9,105,57,48,0,390,-21,-261,3.0232558139534884,93.0,12.0,90.15,2.8499999999999943,151.05000000000015,615.75,0.8030125195618152,83.97,9.030000000000001,215.79,512.85,0.7038455204216074
2,4,Manufacturer 9,149,11,6,Retailer 9,80,80,0,69,640,80,80,0.8888888888888888,67.0,13.0,75.65,-8.650000000000006,-24.099999999999966,691.9000000000001,1.0360886492961963,65.64,1.3599999999999994,58.84000000000006,527.84,0.8997068248448898
2,5,Manufacturer 9,135,9,4,Retailer 9,0,0,0,135,0,0,0,,88.0,-88.0,0.0,88.0,352.0,-352.0,-inf,80.97,7.030000000000001,207.76,499.88,0.7064043864111695
2,6,Manufacturer 9,94,10,5,Retailer 9,105,94,11,0,680,133,78,0.8970976253298153,79.0,26.0,90.15,-11.150000000000006,-23.949999999999847,790.75,1.0312336984872195,74.94,4.060000000000002,129.57999999999998,532.7,0.804342574137827
2,7,Manufacturer 9,143,10,7,Retailer 9,110,110,0,33,770,220,220,0.7777777777777778,90.0,20.0,92.3,-2.299999999999997,-8.500000000000071,786.1,1.0109310699588478,82.2,7.799999999999997,141.00000000000006,575.4,0.803182579564489
2,8,Manufacturer 9,66,10,8,Retailer 9,120,66,54,0,408,24,-408,inf,100.0,20.0,95.85,4.150000000000006,-16.600000000000136,806.8,1.021007339913946,87.75,12.25,151.0,602.0,0.799468791500664
2,9,Manufacturer 9,123,10,7,Retailer 9,100,100,0,23,700,200,200,0.7777777777777778,90.0,10.0,87.75,2.25,68.75,684.25,0.9086985391766268,82.2,7.799999999999997,141.00000000000006,575.4,0.803182579564489
2,10,Manufacturer 9,73,11,8,Retailer 9,90,73,17,0,584,22,-114,1.2425531914893617,75.0,15.0,82.2,-7.200000000000003,-61.19999999999993,777.6,1.0854271356783918,72.0,3.0,63.0,576.0,0.9014084507042254
2,11,Manufacturer 9,142,11,9,Retailer 9,100,100,0,42,800,100,100,0.8888888888888888,83.0,17.0,87.75,-4.75,-89.75,842.75,1.1191899070385125,77.72,5.280000000000001,67.16,616.48,0.9017611608448892
2,12,Manufacturer 9,132,10,8,Retailer 9,120,120,0,12,840,240,240,0.7777777777777778,100.0,20.0,95.85,4.150000000000006,-16.600000000000136,806.8,1.021007339913946,87.75,12.25,151.0,602.0,0.799468791500664
2,13,Manufacturer 9,62,11,9,Retailer 9,100,62,38,0,458,-14,-356,4.490196078431373,83.0,17.0,87.75,-4.75,-89.75,842.75,1.1191899070385125,77.72,5.280000000000001,67.16,616.48,0.9017611608448892
2,14,Manufacturer 9,136,11,9,Retailer 9,100,100,0,36,800,100,100,0.8888888888888888,83.0,17.0,87.75,-4.75,-89.75,842.75,1.1191899070385125,77.72,5.280000000000001,67.16,616.48,0.9017611608448892
