Experiment,Period,Player_ID,Demand,Wholesale_p.,Revenue_Share,Player_ID.1,Stock,Sales,Leftovers,Unmet_Demand,Realized_Retailer_Profit,Realized_Mfg_Profit,Realized_Retailer_Profit.1,Realized_Mfg_Profit_Share,Optimal_Stock,Under/Overstock_wrt_Optimal,Expected_Sales,Expected_Leftovers,Expected_Retailer_Profit,Expected_Mfg_Profit,Expected_Mfg._Profit_Share,Predicted_Sales,Predicted_Leftovers,Predicted_Retailer_Profit,Predicted_Mfg_Profit,Predicted_Mfg._Profit_Share,Behavioral_Category
3,14,Manufacturer 17 ,136,5,3,Retailer 17 ,51,51,0,85,204,255,204,0.5555555555555556        ,94.0,-43.0,51.0,43.0,204.0,255.0,        0.5555555555555556 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,0
3,15,Manufacturer 17 ,146,4,3,Retailer 17 ,120,120,0,26,600,480,600,0.4444444444444444        ,106.0,14.0,95.85,10.150000000000006,382.6499999999999,407.55,        0.5157555049354594 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,4
3,16,Manufacturer 17 ,95,4,3,Retailer 17 ,120,95,25,0,375,405,375,0.5192307692307693        ,106.0,14.0,95.85,10.150000000000006,382.6499999999999,407.55,        0.5157555049354594 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,4
3,17,Manufacturer 17 ,139,4,3,Retailer 17 ,125,125,0,14,625,500,625,0.4444444444444444        ,106.0,19.0,97.25,8.75,375.25,416.75,        0.5261994949494949 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,4
3,18,Manufacturer 17 ,102,4,3,Retailer 17 ,120,102,18,0,438,426,438,0.4930555555555556        ,106.0,14.0,95.85,10.150000000000006,382.6499999999999,407.55,        0.5157555049354594 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,4
3,19,Manufacturer 17 ,83,4,3,Retailer 17 ,125,83,42,0,247,374,247,0.6022544283413849        ,106.0,19.0,97.25,8.75,375.25,416.75,        0.5261994949494949 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,4
3,20,Manufacturer 17 ,142,4,3,Retailer 17 ,125,125,0,17,625,500,625,0.4444444444444444        ,106.0,19.0,97.25,8.75,375.25,416.75,        0.5261994949494949 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,4
3,21,Manufacturer 17 ,80,4,3,Retailer 17 ,110,80,30,0,280,350,280,0.5555555555555556        ,106.0,4.0,92.3,13.700000000000005,390.69999999999993,386.9,        0.4975565843621399 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,3
3,22,Manufacturer 17 ,101,4,3,Retailer 17 ,110,101,9,0,469,413,469,0.4682539682539682        ,106.0,4.0,92.3,13.700000000000005,390.69999999999993,386.9,        0.4975565843621399 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,3
3,23,Manufacturer 17 ,113,5,3,Retailer 17 ,51,51,0,62,204,255,204,0.5555555555555556        ,94.0,-43.0,51.0,43.0,204.0,255.0,        0.5555555555555556 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,0
3,24,Manufacturer 17 ,104,4,3,Retailer 17 ,115,104,11,0,476,427,476,0.4728682170542636        ,106.0,9.0,94.2,11.799999999999995,387.80000000000007,397.6,        0.5062388591800356 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,3
3,25,Manufacturer 17 ,51,4,3,Retailer 17 ,120,51,69,0,-21,273,-21,1.0833333333333333        ,106.0,14.0,95.85,10.150000000000006,382.6499999999999,407.55,        0.5157555049354594 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,4
3,26,Manufacturer 17 ,76,4,3,Retailer 17 ,110,76,34,0,244,338,244,0.5807560137457045        ,106.0,4.0,92.3,13.700000000000005,390.69999999999993,386.9,        0.4975565843621399 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,3
3,27,Manufacturer 17 ,73,6,1,Retailer 17 ,120,73,47,0,83,433,83,0.8391472868217055        ,95.0,25.0,95.85,-0.8499999999999943,334.3499999999998,455.85,        0.5768792710706152 ,85.1,9.900000000000006,366.0999999999999,370.1,0.5027166530834013,4
3,28,Manufacturer 17 ,83,6,1,Retailer 17 ,100,83,17,0,313,383,313,0.5502873563218391        ,95.0,5.0,87.75,7.25,365.25,387.75,        0.5149402390438247 ,85.1,9.900000000000006,366.0999999999999,370.1,0.5027166530834013,3
3,29,Manufacturer 17 ,147,8,0,Retailer 17 ,51,51,0,96,204,255,204,0.5555555555555556        ,83.0,-32.0,51.0,32.0,204.0,255.0,        0.5555555555555556 ,77.72,5.280000000000001,268.64,415.0,0.6070446433795565,0
3,30,Manufacturer 17 ,115,4,3,Retailer 17 ,110,110,0,5,550,440,550,0.4444444444444444        ,106.0,4.0,92.3,13.700000000000005,390.69999999999993,386.9,        0.4975565843621399 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,3
3,31,Manufacturer 17 ,139,4,3,Retailer 17 ,110,110,0,29,550,440,550,0.4444444444444444        ,106.0,4.0,92.3,13.700000000000005,390.69999999999993,386.9,        0.4975565843621399 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,3
3,32,Manufacturer 17 ,59,4,3,Retailer 17 ,110,59,51,0,91,287,91,0.7592592592592593        ,106.0,4.0,92.3,13.700000000000005,390.69999999999993,386.9,        0.4975565843621399 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,3
3,33,Manufacturer 17 ,122,4,3,Retailer 17 ,100,100,0,22,500,400,500,0.4444444444444444        ,106.0,-6.0,87.75,18.25,389.75,363.25,        0.4824037184594953 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,2
3,34,Manufacturer 17 ,92,6,1,Retailer 17 ,100,92,8,0,412,392,412,0.4875621890547263        ,95.0,5.0,87.75,7.25,365.25,387.75,        0.5149402390438247 ,85.1,9.900000000000006,366.0999999999999,370.1,0.5027166530834013,3
3,35,Manufacturer 17 ,93,6,1,Retailer 17 ,100,93,7,0,423,393,423,0.4816176470588235        ,95.0,5.0,87.75,7.25,365.25,387.75,        0.5149402390438247 ,85.1,9.900000000000006,366.0999999999999,370.1,0.5027166530834013,3
3,36,Manufacturer 17 ,136,4,3,Retailer 17 ,100,100,0,36,500,400,500,0.4444444444444444        ,106.0,-6.0,87.75,18.25,389.75,363.25,        0.4824037184594953 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,2
3,37,Manufacturer 17 ,116,4,3,Retailer 17 ,100,100,0,16,500,400,500,0.4444444444444444        ,106.0,-6.0,87.75,18.25,389.75,363.25,        0.4824037184594953 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,2
3,38,Manufacturer 17 ,105,4,3,Retailer 17 ,105,105,0,0,525,420,525,0.4444444444444444        ,106.0,-1.0,90.15,15.849999999999994,391.35000000000014,375.4500000000001,        0.4896322378716744 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,2
3,39,Manufacturer 17 ,80,4,3,Retailer 17 ,100,80,20,0,320,340,320,0.5151515151515151        ,106.0,-6.0,87.75,18.25,389.75,363.25,        0.4824037184594953 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,2
3,40,Manufacturer 17 ,75,4,3,Retailer 17 ,100,75,25,0,275,325,275,0.5416666666666666        ,106.0,-6.0,87.75,18.25,389.75,363.25,        0.4824037184594953 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,2
3,1,Manufacturer 18 ,122,5,3,Retailer 18 ,85,85,0,37,340,425,340,0.5555555555555556        ,94.0,-9.0,79.05,14.950000000000005,286.44999999999993,407.15,        0.5870098039215687 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,2
3,2,Manufacturer 18 ,144,6,6,Retailer 18 ,0,0,0,144,0,0,0,                          ,50.0,-50.0,0.0,50.0,0.0,0.0,                           ,50.0,0.0,0.0,450.0,1.0,0
3,3,Manufacturer 18 ,57,6,3,Retailer 18 ,70,57,13,0,93,381,93,0.8037974683544303        ,83.0,-13.0,68.1,14.900000000000006,192.89999999999995,414.3,        0.6823122529644269 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,1
3,4,Manufacturer 18 ,149,6,3,Retailer 18 ,51,51,0,98,153,306,153,0.6666666666666666        ,83.0,-32.0,51.0,32.0,153.0,306.0,        0.6666666666666666 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,0
3,5,Manufacturer 18 ,135,5,2,Retailer 18 ,105,105,0,30,525,420,525,0.4444444444444444        ,100.0,5.0,90.15,9.849999999999994,376.50000000000017,390.3,        0.5089984350547729 ,87.75,12.25,377.5,375.5,0.49867197875166,3
3,6,Manufacturer 18 ,94,6,3,Retailer 18 ,0,0,0,94,0,0,0,                          ,83.0,-83.0,0.0,83.0,0.0,0.0,                           ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,0
3,7,Manufacturer 18 ,143,4,2,Retailer 18 ,120,120,0,23,720,360,720,0.3333333333333333        ,110.0,10.0,95.85,14.150000000000006,478.49999999999983,311.7,        0.394457099468489  ,92.3,17.700000000000003,482.9999999999999,294.6,0.3788580246913581,3
3,8,Manufacturer 18 ,66,5,3,Retailer 18 ,85,66,19,0,169,368,169,0.6852886405959032        ,94.0,-9.0,79.05,14.950000000000005,286.44999999999993,407.15,        0.5870098039215687 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,2
3,9,Manufacturer 18 ,123,3,1,Retailer 18 ,130,123,7,0,963,123,963,0.1132596685082873        ,123.0,7.0,98.4,24.599999999999994,692.4000000000002,98.4,        0.1244309559939301 ,96.72,26.28,694.9199999999998,96.72,0.1221767470062149,3
3,10,Manufacturer 18 ,73,6,4,Retailer 18 ,51,51,0,22,102,357,102,0.7777777777777778        ,75.0,-24.0,51.0,24.0,102.0,357.0,        0.7777777777777778 ,72.0,3.0,126.0,513.0,0.8028169014084507,0
3,11,Manufacturer 18 ,142,7,5,Retailer 18 ,0,0,0,142,0,0,0,                          ,50.0,-50.0,0.0,50.0,0.0,0.0,                           ,50.0,0.0,0.0,450.0,1.0,0
3,12,Manufacturer 18 ,132,4,3,Retailer 18 ,100,100,0,32,500,400,500,0.4444444444444444        ,106.0,-6.0,87.75,18.25,389.75,363.25,        0.4824037184594953 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,2
3,13,Manufacturer 18 ,62,5,3,Retailer 18 ,90,62,28,0,108,366,108,0.7721518987341772        ,94.0,-4.0,82.2,11.799999999999995,289.80000000000007,426.6,        0.5954773869346733 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,2
3,14,Manufacturer 18 ,136,5,2,Retailer 18 ,105,105,0,31,525,420,525,0.4444444444444444        ,100.0,5.0,90.15,9.849999999999994,376.50000000000017,390.3,        0.5089984350547729 ,87.75,12.25,377.5,375.5,0.49867197875166,3
3,15,Manufacturer 18 ,146,6,2,Retailer 18 ,60,60,0,86,240,300,240,0.5555555555555556        ,90.0,-30.0,59.55,30.450000000000003,235.49999999999991,299.1,        0.559483726150393  ,82.2,7.799999999999997,282.0000000000001,434.4,0.6063651591289781,0
3,16,Manufacturer 18 ,95,4,4,Retailer 18 ,70,70,0,25,280,350,280,0.5555555555555556        ,100.0,-30.0,68.1,31.90000000000001,264.79999999999995,342.4,        0.5638998682476943 ,87.75,12.25,302.0,451.0,0.598937583001328,0
3,17,Manufacturer 18 ,139,5,2,Retailer 18 ,110,110,0,29,550,440,550,0.4444444444444444        ,100.0,10.0,92.3,7.700000000000003,372.9999999999999,404.6,        0.5203189300411524 ,87.75,12.25,377.5,375.5,0.49867197875166,3
3,18,Manufacturer 18 ,102,5,2,Retailer 18 ,110,102,8,0,470,424,470,0.4742729306487696        ,100.0,10.0,92.3,7.700000000000003,372.9999999999999,404.6,        0.5203189300411524 ,87.75,12.25,377.5,375.5,0.49867197875166,3
3,19,Manufacturer 18 ,83,6,3,Retailer 18 ,51,51,0,32,153,306,153,0.6666666666666666        ,83.0,-32.0,51.0,32.0,153.0,306.0,        0.6666666666666666 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,0
3,20,Manufacturer 18 ,142,5,3,Retailer 18 ,100,100,0,42,400,500,400,0.5555555555555556        ,94.0,6.0,87.75,6.25,289.75,463.25,        0.6152058432934927 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,3
3,21,Manufacturer 18 ,80,5,3,Retailer 18 ,100,80,20,0,220,440,220,0.6666666666666666        ,94.0,6.0,87.75,6.25,289.75,463.25,        0.6152058432934927 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,3
3,22,Manufacturer 18 ,101,5,3,Retailer 18 ,95,95,0,6,380,475,380,0.5555555555555556        ,94.0,1.0,85.1,8.900000000000006,290.9,445.3,        0.6048628090192882 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,3
3,23,Manufacturer 18 ,113,5,3,Retailer 18 ,95,95,0,18,380,475,380,0.5555555555555556        ,94.0,1.0,85.1,8.900000000000006,290.9,445.3,        0.6048628090192882 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,3
3,24,Manufacturer 18 ,104,9,2,Retailer 18 ,0,0,0,104,0,0,0,                          ,60.0,-60.0,0.0,60.0,0.0,0.0,                           ,59.55,0.4500000000000028,55.49999999999992,479.1,0.8961840628507297,0
3,25,Manufacturer 18 ,51,6,3,Retailer 18 ,51,51,0,0,153,306,153,0.6666666666666666        ,83.0,-32.0,51.0,32.0,153.0,306.0,        0.6666666666666666 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,0
3,26,Manufacturer 18 ,76,5,3,Retailer 18 ,100,76,24,0,184,428,184,0.6993464052287581        ,94.0,6.0,87.75,6.25,289.75,463.25,        0.6152058432934927 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,3
3,27,Manufacturer 18 ,73,4,3,Retailer 18 ,110,73,37,0,217,329,217,0.6025641025641025        ,106.0,4.0,92.3,13.700000000000005,390.69999999999993,386.9,        0.4975565843621399 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,3
3,28,Manufacturer 18 ,83,5,3,Retailer 18 ,110,83,27,0,197,469,197,0.7042042042042042        ,94.0,16.0,92.3,1.7000000000000028,280.69999999999993,496.9,        0.6390174897119342 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,4
3,29,Manufacturer 18 ,147,5,3,Retailer 18 ,110,110,0,37,440,550,440,0.5555555555555556        ,94.0,16.0,92.3,1.7000000000000028,280.69999999999993,496.9,        0.6390174897119342 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,4
3,30,Manufacturer 18 ,115,5,3,Retailer 18 ,100,100,0,15,400,500,400,0.5555555555555556        ,94.0,6.0,87.75,6.25,289.75,463.25,        0.6152058432934927 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,3
3,31,Manufacturer 18 ,139,5,3,Retailer 18 ,80,80,0,59,320,400,320,0.5555555555555556        ,94.0,-14.0,75.65,18.349999999999994,280.85,386.9500000000001,        0.5794399520814615 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,1
3,32,Manufacturer 18 ,59,5,3,Retailer 18 ,60,59,1,0,231,297,231,0.5625                    ,94.0,-34.0,59.55,34.45,235.95,298.65,        0.558641975308642  ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,0
3,33,Manufacturer 18 ,122,8,3,Retailer 18 ,0,0,0,122,0,0,0,                          ,61.0,-61.0,0.0,61.0,0.0,0.0,                           ,60.45,0.5499999999999972,56.05000000000007,486.35,0.8966629793510323,0
3,34,Manufacturer 18 ,92,5,3,Retailer 18 ,0,0,0,92,0,0,0,                          ,94.0,-94.0,0.0,94.0,0.0,0.0,                           ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,0
3,35,Manufacturer 18 ,93,5,2,Retailer 18 ,110,93,17,0,380,406,380,0.5165394402035624        ,100.0,10.0,92.3,7.700000000000003,372.9999999999999,404.6,        0.5203189300411524 ,87.75,12.25,377.5,375.5,0.49867197875166,3
3,36,Manufacturer 18 ,136,6,2,Retailer 18 ,51,51,0,85,204,255,204,0.5555555555555556        ,90.0,-39.0,51.0,39.0,204.0,255.0,        0.5555555555555556 ,82.2,7.799999999999997,282.0000000000001,434.4,0.6063651591289781,0
3,37,Manufacturer 18 ,116,4,1,Retailer 18 ,120,116,4,0,796,236,796,0.2286821705426356        ,114.0,6.0,95.85,18.15000000000001,574.3499999999998,215.85,        0.2731586940015186 ,93.84,20.16,576.2399999999999,207.84,0.2650749923477196,3
3,38,Manufacturer 18 ,105,4,5,Retailer 18 ,51,51,0,54,153,306,153,0.6666666666666666        ,93.0,-42.0,51.0,42.0,153.0,306.0,        0.6666666666666666 ,83.97,9.03,215.79,512.85,0.7038455204216074,0
3,39,Manufacturer 18 ,80,5,3,Retailer 18 ,90,80,10,0,270,420,270,0.6086956521739131        ,94.0,-4.0,82.2,11.799999999999995,289.80000000000007,426.6,        0.5954773869346733 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,2
3,40,Manufacturer 18 ,75,5,3,Retailer 18 ,51,51,0,24,204,255,204,0.5555555555555556        ,94.0,-43.0,51.0,43.0,204.0,255.0,        0.5555555555555556 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,0
4,1,Manufacturer 19 ,122,4,6,Retailer 19 ,140,122,18,0,172,872,172,0.8352490421455939        ,83.0,57.0,99.95,-16.950000000000003,39.700000000000045,739.7,        0.9490633820887862 ,77.72,5.280000000000001,134.32,549.3199999999999,0.8035223216897783,4
4,2,Manufacturer 19 ,144,5,6,Retailer 19 ,0,0,0,144,0,0,0,                          ,67.0,-67.0,0.0,67.0,0.0,0.0,                           ,65.64,1.3599999999999994,58.84000000000003,527.84,0.8997068248448898,0
4,3,Manufacturer 19 ,57,4,4,Retailer 19 ,140,57,83,0,-104,368,-104,1.393939393939394         ,100.0,40.0,99.95,0.0499999999999971,239.60000000000008,539.8,        0.6925840390043622 ,87.75,12.25,302.0,451.0,0.598937583001328,4
4,4,Manufacturer 19 ,149,5,4,Retailer 19 ,0,0,0,149,0,0,0,                          ,88.0,-88.0,0.0,88.0,0.0,0.0,                           ,80.97,7.030000000000001,207.76,499.88,0.7064043864111695,0
4,5,Manufacturer 19 ,135,4,5,Retailer 19 ,60,60,0,75,180,360,180,0.6666666666666666        ,93.0,-33.0,59.55,33.45,176.8499999999999,357.75,        0.6691919191919193 ,83.97,9.03,215.79,512.85,0.7038455204216074,0
4,6,Manufacturer 19 ,94,3,6,Retailer 19 ,149,94,55,0,117,564,117,0.8281938325991189        ,100.0,49.0,100.49,-0.4899999999999949,155.93999999999994,602.9399999999999,        0.7945129664769134 ,87.75,12.25,226.5,526.5,0.6992031872509961,4
4,7,Manufacturer 19 ,143,4,5,Retailer 19 ,125,125,0,18,375,750,375,0.6666666666666666        ,93.0,32.0,97.25,-4.25,180.75,611.25,        0.771780303030303  ,83.97,9.03,215.79,512.85,0.7038455204216074,4
4,8,Manufacturer 19 ,66,3,6,Retailer 19 ,120,66,54,0,36,396,36,0.9166666666666666        ,100.0,20.0,95.85,4.150000000000006,215.0999999999999,575.0999999999999,        0.7277904328018224 ,87.75,12.25,226.5,526.5,0.6992031872509961,4
4,9,Manufacturer 19 ,123,4,6,Retailer 19 ,0,0,0,123,0,0,0,                          ,83.0,-83.0,0.0,83.0,0.0,0.0,                           ,77.72,5.280000000000001,134.32,549.3199999999999,0.8035223216897783,0
4,10,Manufacturer 19 ,73,5,4,Retailer 19 ,51,51,0,22,153,306,153,0.6666666666666666        ,88.0,-37.0,51.0,37.0,153.0,306.0,        0.6666666666666666 ,80.97,7.030000000000001,207.76,499.88,0.7064043864111695,0
4,11,Manufacturer 19 ,142,3,6,Retailer 19 ,52,52,0,90,156,312,156,0.6666666666666666        ,100.0,-48.0,51.99,48.01,155.94,311.94,        0.6667094126699153 ,87.75,12.25,226.5,526.5,0.6992031872509961,0
4,12,Manufacturer 19 ,132,3,6,Retailer 19 ,53,53,0,79,159,318,159,0.6666666666666666        ,100.0,-47.0,52.97,47.03,158.82,317.82,        0.6667925478348439 ,87.75,12.25,226.5,526.5,0.6992031872509961,0
4,13,Manufacturer 19 ,62,3,7,Retailer 19 ,54,54,0,8,108,378,108,0.7777777777777778        ,90.0,-36.0,53.94,36.06,107.7,377.58,        0.7780662710187933 ,82.2,7.799999999999997,141.0000000000001,575.4,0.803182579564489,0
4,14,Manufacturer 19 ,136,4,5,Retailer 19 ,140,136,4,0,392,820,392,0.6765676567656765        ,93.0,47.0,99.95,-6.950000000000003,139.6500000000001,639.75,        0.8208237105465742 ,83.97,9.03,215.79,512.85,0.7038455204216074,4
4,15,Manufacturer 19 ,146,4,5,Retailer 19 ,60,60,0,86,180,360,180,0.6666666666666666        ,93.0,-33.0,59.55,33.45,176.8499999999999,357.75,        0.6691919191919193 ,83.97,9.03,215.79,512.85,0.7038455204216074,0
4,16,Manufacturer 19 ,95,4,5,Retailer 19 ,52,52,0,43,156,312,156,0.6666666666666666        ,93.0,-41.0,51.99,41.01,155.93,311.95,        0.6667307856715396 ,83.97,9.03,215.79,512.85,0.7038455204216074,0
4,17,Manufacturer 19 ,139,5,5,Retailer 19 ,100,100,0,39,200,700,200,0.7777777777777778        ,79.0,21.0,87.75,-8.75,114.25,638.75,        0.8482735723771581 ,74.94,4.060000000000002,129.57999999999998,532.7,0.804342574137827,4
4,18,Manufacturer 19 ,102,5,5,Retailer 19 ,0,0,0,102,0,0,0,                          ,79.0,-79.0,0.0,79.0,0.0,0.0,                           ,74.94,4.060000000000002,129.57999999999998,532.7,0.804342574137827,0
4,19,Manufacturer 19 ,83,4,5,Retailer 19 ,53,53,0,30,159,318,159,0.6666666666666666        ,93.0,-40.0,52.97,40.03,158.78999999999996,317.85,        0.6668554884189326 ,83.97,9.03,215.79,512.85,0.7038455204216074,0
4,20,Manufacturer 19 ,142,3,7,Retailer 19 ,55,55,0,87,110,385,110,0.7777777777777778        ,90.0,-35.0,54.9,35.1,109.49999999999994,384.3,        0.7782503037667072 ,82.2,7.799999999999997,141.0000000000001,575.4,0.803182579564489,0
4,21,Manufacturer 19 ,80,4,5,Retailer 19 ,55,55,0,25,165,330,165,0.6666666666666666        ,93.0,-38.0,54.9,38.1,164.29999999999995,329.5,        0.6672742000810045 ,83.97,9.03,215.79,512.85,0.7038455204216074,0
4,22,Manufacturer 19 ,101,3,7,Retailer 19 ,56,56,0,45,112,392,112,0.7777777777777778        ,90.0,-34.0,55.85,34.15,111.25000000000006,390.95,        0.7784747112704101 ,82.2,7.799999999999997,141.0000000000001,575.4,0.803182579564489,0
4,23,Manufacturer 19 ,113,5,4,Retailer 19 ,57,57,0,56,171,342,171,0.6666666666666666        ,88.0,-31.0,56.79,31.21,169.32000000000002,341.16,        0.6683121767748001 ,80.97,7.030000000000001,207.76,499.88,0.7064043864111695,0
4,24,Manufacturer 19 ,104,3,8,Retailer 19 ,0,0,0,104,0,0,0,                          ,75.0,-75.0,0.0,75.0,0.0,0.0,                           ,72.0,3.0,63.0,576.0,0.9014084507042254,0
4,25,Manufacturer 19 ,51,5,4,Retailer 19 ,0,0,0,51,0,0,0,                          ,88.0,-88.0,0.0,88.0,0.0,0.0,                           ,80.97,7.030000000000001,207.76,499.88,0.7064043864111695,0
4,26,Manufacturer 19 ,76,3,7,Retailer 19 ,0,0,0,76,0,0,0,                          ,90.0,-90.0,0.0,90.0,0.0,0.0,                           ,82.2,7.799999999999997,141.0000000000001,575.4,0.803182579564489,0
4,27,Manufacturer 19 ,73,5,4,Retailer 19 ,0,0,0,73,0,0,0,                          ,88.0,-88.0,0.0,88.0,0.0,0.0,                           ,80.97,7.030000000000001,207.76,499.88,0.7064043864111695,0
4,28,Manufacturer 19 ,83,4,4,Retailer 19 ,140,83,57,0,104,472,104,0.8194444444444444        ,100.0,40.0,99.95,0.0499999999999971,239.60000000000008,539.8,        0.6925840390043622 ,87.75,12.25,302.0,451.0,0.598937583001328,4
4,29,Manufacturer 19 ,147,4,4,Retailer 19 ,0,0,0,147,0,0,0,                          ,100.0,-100.0,0.0,100.0,0.0,0.0,                           ,87.75,12.25,302.0,451.0,0.598937583001328,0
4,30,Manufacturer 19 ,115,4,4,Retailer 19 ,120,115,5,0,440,580,440,0.5686274509803921        ,100.0,20.0,95.85,4.150000000000006,286.79999999999984,503.4,        0.6370539104024299 ,87.75,12.25,302.0,451.0,0.598937583001328,4
4,31,Manufacturer 19 ,139,4,5,Retailer 19 ,0,0,0,139,0,0,0,                          ,93.0,-93.0,0.0,93.0,0.0,0.0,                           ,83.97,9.03,215.79,512.85,0.7038455204216074,0
4,32,Manufacturer 19 ,59,4,4,Retailer 19 ,57,57,0,2,228,285,228,0.5555555555555556        ,100.0,-43.0,56.79,43.21,226.32,284.16,        0.5566525622943111 ,87.75,12.25,302.0,451.0,0.598937583001328,0
4,33,Manufacturer 19 ,122,3,6,Retailer 19 ,0,0,0,122,0,0,0,                          ,100.0,-100.0,0.0,100.0,0.0,0.0,                           ,87.75,12.25,226.5,526.5,0.6992031872509961,0
4,34,Manufacturer 19 ,92,5,3,Retailer 19 ,0,0,0,92,0,0,0,                          ,94.0,-94.0,0.0,94.0,0.0,0.0,                           ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,0
4,35,Manufacturer 19 ,93,4,4,Retailer 19 ,66,66,0,27,264,330,264,0.5555555555555556        ,100.0,-34.0,64.8,35.2,254.39999999999992,325.2,        0.5610766045548655 ,87.75,12.25,302.0,451.0,0.598937583001328,0
4,36,Manufacturer 19 ,136,4,5,Retailer 19 ,0,0,0,136,0,0,0,                          ,93.0,-93.0,0.0,93.0,0.0,0.0,                           ,83.97,9.03,215.79,512.85,0.7038455204216074,0
4,37,Manufacturer 19 ,116,4,4,Retailer 19 ,69,69,0,47,276,345,276,0.5555555555555556        ,100.0,-31.0,67.29,32.709999999999994,262.32,338.16,        0.5631494804156675 ,87.75,12.25,302.0,451.0,0.598937583001328,0
4,38,Manufacturer 19 ,105,4,4,Retailer 19 ,79,79,0,26,316,395,316,0.5555555555555556        ,100.0,-21.0,74.94,25.06,283.52,378.76,        0.571903122546355  ,87.75,12.25,302.0,451.0,0.598937583001328,0
4,39,Manufacturer 19 ,80,4,4,Retailer 19 ,79,79,0,1,316,395,316,0.5555555555555556        ,100.0,-21.0,74.94,25.06,283.52,378.76,        0.571903122546355  ,87.75,12.25,302.0,451.0,0.598937583001328,0
4,40,Manufacturer 19 ,75,4,4,Retailer 19 ,69,69,0,6,276,345,276,0.5555555555555556        ,100.0,-31.0,67.29,32.709999999999994,262.32,338.16,        0.5631494804156675 ,87.75,12.25,302.0,451.0,0.598937583001328,0
4,1,Manufacturer 20 ,122,4,4,Retailer 20 ,0,0,0,122,0,0,0,                          ,100.0,-100.0,0.0,100.0,0.0,0.0,                           ,87.75,12.25,302.0,451.0,0.598937583001328,0
4,2,Manufacturer 20 ,144,4,2,Retailer 20 ,100,100,0,44,600,300,600,0.3333333333333333        ,110.0,-10.0,87.75,22.25,477.5,275.5,        0.3658698539176627 ,92.3,17.700000000000003,482.9999999999999,294.6,0.3788580246913581,2
4,3,Manufacturer 20 ,57,4,2,Retailer 20 ,100,57,43,0,170,214,170,0.5572916666666666        ,110.0,-10.0,87.75,22.25,477.5,275.5,        0.3658698539176627 ,92.3,17.700000000000003,482.9999999999999,294.6,0.3788580246913581,2
4,4,Manufacturer 20 ,149,5,1,Retailer 20 ,100,100,0,49,600,300,600,0.3333333333333333        ,105.0,-5.0,87.75,17.25,465.25,287.75,        0.3821381142098273 ,90.15,14.849999999999994,466.6500000000002,300.15,0.391431924882629,2
