Experiment,Period,Player_ID,Demand,Wholesale_p.,Player_ID.1,Stock,Sales,Leftovers,Unmet_Demand,Realized_Mfg_Profit,Realized_Retailer_Profit,Realized_Mfg_Profit_Share,Optimal_Stock,Under/Overstock_wrt_Optimal,Expected_Sales,Expected_Leftovers,Expected_Retailer_Profit,Expected_Mfg_Profit,Expected_Mfg._Profit_Share,Predicted_Sales,Predicted_Leftovers,Predicted_Retailer_Profit,Predicted_Mfg_Profit,Realized_Retailer_Profit.1,Predicted_Mfg._Profit_Share,Behavioral_Category
2,6,Manufacturer 7,94,7,Retailer 7,70,70,0,24,280,350,0.4444444444444444,91,-21,68.1,22.90000000000001,327.19999999999993,280,0.461133069828722,82.8,8.200000000000003,356.5999999999999,364,350,0.505134610047183,0
2,7,Manufacturer 7,143,8,Retailer 7,51,51,0,92,255,204,0.5555555555555556,83,-32,51.0,32.0,204.0,255,0.5555555555555556,77.72,5.280000000000001,268.64,415,204,0.6070446433795565,0
2,8,Manufacturer 7,66,7,Retailer 7,70,66,4,0,280,302,0.4810996563573883,91,-21,68.1,22.90000000000001,327.19999999999993,280,0.461133069828722,82.8,8.200000000000003,356.5999999999999,364,302,0.505134610047183,0
2,9,Manufacturer 7,123,7,Retailer 7,80,80,0,43,320,400,0.4444444444444444,91,-11,75.65,15.349999999999994,347.80000000000007,320,0.4791853848457622,82.8,8.200000000000003,356.5999999999999,364,400,0.505134610047183,1
2,10,Manufacturer 7,73,5,Retailer 7,140,73,67,0,280,176,0.6140350877192983,108,32,99.95,8.049999999999997,499.4000000000001,280,0.3592507056710289,91.47,16.53,557.6399999999999,216,176,0.2791996277338297,4
2,11,Manufacturer 7,142,6,Retailer 7,100,100,0,42,300,600,0.3333333333333333,100,0,87.75,12.25,453.0,300,0.398406374501992,87.75,12.25,453.0,300,600,0.398406374501992,2
2,12,Manufacturer 7,132,6,Retailer 7,120,120,0,12,360,720,0.3333333333333333,100,20,95.85,4.150000000000006,430.1999999999998,360,0.4555808656036447,87.75,12.25,453.0,300,720,0.398406374501992,4
2,13,Manufacturer 7,62,7,Retailer 7,70,62,8,0,280,254,0.5243445692883895,91,-21,68.1,22.90000000000001,327.19999999999993,280,0.461133069828722,82.8,8.200000000000003,356.5999999999999,364,254,0.505134610047183,0
2,14,Manufacturer 7,136,7,Retailer 7,80,80,0,56,320,400,0.4444444444444444,91,-11,75.65,15.349999999999994,347.80000000000007,320,0.4791853848457622,82.8,8.200000000000003,356.5999999999999,364,400,0.505134610047183,1
2,15,Manufacturer 7,146,7,Retailer 7,80,80,0,66,320,400,0.4444444444444444,91,-11,75.65,15.349999999999994,347.80000000000007,320,0.4791853848457622,82.8,8.200000000000003,356.5999999999999,364,400,0.505134610047183,1
2,16,Manufacturer 7,95,8,Retailer 7,51,51,0,44,255,204,0.5555555555555556,83,-32,51.0,32.0,204.0,255,0.5555555555555556,77.72,5.280000000000001,268.64,415,204,0.6070446433795565,0
2,17,Manufacturer 7,139,7,Retailer 7,80,80,0,59,320,400,0.4444444444444444,91,-11,75.65,15.349999999999994,347.80000000000007,320,0.4791853848457622,82.8,8.200000000000003,356.5999999999999,364,400,0.505134610047183,1
2,18,Manufacturer 7,102,6,Retailer 7,120,102,18,0,360,504,0.4166666666666667,100,20,95.85,4.150000000000006,430.1999999999998,360,0.4555808656036447,87.75,12.25,453.0,300,504,0.398406374501992,4
2,19,Manufacturer 7,83,6,Retailer 7,100,83,17,0,300,396,0.4310344827586206,100,0,87.75,12.25,453.0,300,0.398406374501992,87.75,12.25,453.0,300,396,0.398406374501992,2
2,20,Manufacturer 7,142,7,Retailer 7,80,80,0,62,320,400,0.4444444444444444,91,-11,75.65,15.349999999999994,347.80000000000007,320,0.4791853848457622,82.8,8.200000000000003,356.5999999999999,364,400,0.505134610047183,1
2,21,Manufacturer 7,80,6,Retailer 7,110,80,30,0,330,300,0.5238095238095238,100,10,92.3,7.700000000000003,447.5999999999999,330,0.4243827160493827,87.75,12.25,453.0,300,300,0.398406374501992,3
2,22,Manufacturer 7,101,6,Retailer 7,120,101,19,0,360,492,0.4225352112676056,100,20,95.85,4.150000000000006,430.1999999999998,360,0.4555808656036447,87.75,12.25,453.0,300,492,0.398406374501992,4
2,23,Manufacturer 7,113,6,Retailer 7,120,113,7,0,360,636,0.3614457831325301,100,20,95.85,4.150000000000006,430.1999999999998,360,0.4555808656036447,87.75,12.25,453.0,300,636,0.398406374501992,4
2,24,Manufacturer 7,104,6,Retailer 7,100,100,0,4,300,600,0.3333333333333333,100,0,87.75,12.25,453.0,300,0.398406374501992,87.75,12.25,453.0,300,600,0.398406374501992,2
2,25,Manufacturer 7,51,7,Retailer 7,70,51,19,0,280,122,0.6965174129353234,91,-21,68.1,22.90000000000001,327.19999999999993,280,0.461133069828722,82.8,8.200000000000003,356.5999999999999,364,122,0.505134610047183,0
2,26,Manufacturer 7,76,7,Retailer 7,70,70,0,6,280,350,0.4444444444444444,91,-21,68.1,22.90000000000001,327.19999999999993,280,0.461133069828722,82.8,8.200000000000003,356.5999999999999,364,350,0.505134610047183,0
2,27,Manufacturer 7,73,6,Retailer 7,120,73,47,0,360,156,0.6976744186046512,100,20,95.85,4.150000000000006,430.1999999999998,360,0.4555808656036447,87.75,12.25,453.0,300,156,0.398406374501992,4
2,28,Manufacturer 7,83,6,Retailer 7,100,83,17,0,300,396,0.4310344827586206,100,0,87.75,12.25,453.0,300,0.398406374501992,87.75,12.25,453.0,300,396,0.398406374501992,2
2,29,Manufacturer 7,147,6,Retailer 7,120,120,0,27,360,720,0.3333333333333333,100,20,95.85,4.150000000000006,430.1999999999998,360,0.4555808656036447,87.75,12.25,453.0,300,720,0.398406374501992,4
2,30,Manufacturer 7,115,6,Retailer 7,100,100,0,15,300,600,0.3333333333333333,100,0,87.75,12.25,453.0,300,0.398406374501992,87.75,12.25,453.0,300,600,0.398406374501992,2
2,31,Manufacturer 7,139,6,Retailer 7,100,100,0,39,300,600,0.3333333333333333,100,0,87.75,12.25,453.0,300,0.398406374501992,87.75,12.25,453.0,300,600,0.398406374501992,2
2,32,Manufacturer 7,59,7,Retailer 7,60,59,1,0,240,288,0.4545454545454545,91,-31,59.55,31.450000000000003,294.5999999999999,240,0.4489337822671156,82.8,8.200000000000003,356.5999999999999,364,288,0.505134610047183,0
2,33,Manufacturer 7,122,6,Retailer 7,120,120,0,2,360,720,0.3333333333333333,100,20,95.85,4.150000000000006,430.1999999999998,360,0.4555808656036447,87.75,12.25,453.0,300,720,0.398406374501992,4
2,34,Manufacturer 7,92,6,Retailer 7,100,92,8,0,300,504,0.373134328358209,100,0,87.75,12.25,453.0,300,0.398406374501992,87.75,12.25,453.0,300,504,0.398406374501992,2
2,35,Manufacturer 7,93,6,Retailer 7,120,93,27,0,360,396,0.4761904761904761,100,20,95.85,4.150000000000006,430.1999999999998,360,0.4555808656036447,87.75,12.25,453.0,300,396,0.398406374501992,4
2,36,Manufacturer 7,136,6,Retailer 7,120,120,0,16,360,720,0.3333333333333333,100,20,95.85,4.150000000000006,430.1999999999998,360,0.4555808656036447,87.75,12.25,453.0,300,720,0.398406374501992,4
2,37,Manufacturer 7,116,6,Retailer 7,90,90,0,26,270,540,0.3333333333333333,100,-10,82.2,17.799999999999997,446.4000000000001,270,0.3768844221105527,87.75,12.25,453.0,300,540,0.398406374501992,1
2,38,Manufacturer 7,105,7,Retailer 7,70,70,0,35,280,350,0.4444444444444444,91,-21,68.1,22.90000000000001,327.19999999999993,280,0.461133069828722,82.8,8.200000000000003,356.5999999999999,364,350,0.505134610047183,0
2,39,Manufacturer 7,80,7,Retailer 7,70,70,0,10,280,350,0.4444444444444444,91,-21,68.1,22.90000000000001,327.19999999999993,280,0.461133069828722,82.8,8.200000000000003,356.5999999999999,364,350,0.505134610047183,0
2,40,Manufacturer 7,75,6,Retailer 7,120,75,45,0,360,180,0.6666666666666666,100,20,95.85,4.150000000000006,430.1999999999998,360,0.4555808656036447,87.75,12.25,453.0,300,180,0.398406374501992,4
2,1,Manufacturer 8,122,7,Retailer 8,110,110,0,12,440,550,0.4444444444444444,91,19,92.3,-1.2999999999999972,337.5999999999999,440,0.565843621399177,82.8,8.200000000000003,356.5999999999999,364,550,0.505134610047183,4
2,2,Manufacturer 8,144,7,Retailer 8,122,122,0,22,488,610,0.4444444444444444,91,31,96.44,-5.439999999999998,303.28,488,0.6167222727732282,82.8,8.200000000000003,356.5999999999999,364,610,0.505134610047183,4
2,3,Manufacturer 8,57,8,Retailer 8,100,57,43,0,500,-116,1.3020833333333333,83,17,87.75,-4.75,253.0,500,0.6640106241699867,77.72,5.280000000000001,268.64,415,-116,0.6070446433795565,4
2,4,Manufacturer 8,149,8,Retailer 8,60,60,0,89,300,240,0.5555555555555556,83,-23,59.55,23.450000000000003,234.5999999999999,300,0.5611672278338946,77.72,5.280000000000001,268.64,415,240,0.6070446433795565,0
2,5,Manufacturer 8,135,7,Retailer 8,125,125,0,10,500,625,0.4444444444444444,91,34,97.25,-6.25,292.0,500,0.6313131313131313,82.8,8.200000000000003,356.5999999999999,364,625,0.505134610047183,4
2,6,Manufacturer 8,94,7,Retailer 8,100,94,6,0,400,428,0.4830917874396135,91,9,87.75,3.25,353.0,400,0.5312084993359893,82.8,8.200000000000003,356.5999999999999,364,428,0.505134610047183,3
2,7,Manufacturer 8,143,8,Retailer 8,51,51,0,92,255,204,0.5555555555555556,83,-32,51.0,32.0,204.0,255,0.5555555555555556,77.72,5.280000000000001,268.64,415,204,0.6070446433795565,0
2,8,Manufacturer 8,66,7,Retailer 8,99,66,33,0,396,99,0.8,91,8,87.24,3.760000000000005,353.8799999999999,396,0.5280844935189631,82.8,8.200000000000003,356.5999999999999,364,99,0.505134610047183,3
2,9,Manufacturer 8,123,7,Retailer 8,88,88,0,35,352,440,0.4444444444444444,91,-3,80.97,10.03,355.64,352,0.4974280707704482,82.8,8.200000000000003,356.5999999999999,364,440,0.505134610047183,2
2,10,Manufacturer 8,73,9,Retailer 8,51,51,0,22,306,153,0.6666666666666666,75,-24,51.0,24.0,153.0,306,0.6666666666666666,72.0,3.0,189.0,450,153,0.704225352112676,0
2,11,Manufacturer 8,142,7,Retailer 8,77,77,0,65,308,385,0.4444444444444444,91,-14,73.49,17.510000000000005,342.8799999999999,308,0.4732055063913472,82.8,8.200000000000003,356.5999999999999,364,385,0.505134610047183,1
2,12,Manufacturer 8,132,7,Retailer 8,66,66,0,66,264,330,0.4444444444444444,91,-25,64.8,26.200000000000003,315.5999999999999,264,0.4554865424430642,82.8,8.200000000000003,356.5999999999999,364,330,0.505134610047183,0
2,13,Manufacturer 8,62,7,Retailer 8,60,60,0,2,240,300,0.4444444444444444,91,-31,59.55,31.450000000000003,294.5999999999999,240,0.4489337822671156,82.8,8.200000000000003,356.5999999999999,364,300,0.505134610047183,0
2,14,Manufacturer 8,136,7,Retailer 8,100,100,0,36,400,500,0.4444444444444444,91,9,87.75,3.25,353.0,400,0.5312084993359893,82.8,8.200000000000003,356.5999999999999,364,500,0.505134610047183,3
2,15,Manufacturer 8,146,7,Retailer 8,60,60,0,86,240,300,0.4444444444444444,91,-31,59.55,31.450000000000003,294.5999999999999,240,0.4489337822671156,82.8,8.200000000000003,356.5999999999999,364,300,0.505134610047183,0
2,16,Manufacturer 8,95,7,Retailer 8,66,66,0,29,264,330,0.4444444444444444,91,-25,64.8,26.200000000000003,315.5999999999999,264,0.4554865424430642,82.8,8.200000000000003,356.5999999999999,364,330,0.505134610047183,0
2,17,Manufacturer 8,139,6,Retailer 8,120,120,0,19,360,720,0.3333333333333333,100,20,95.85,4.150000000000006,430.1999999999998,360,0.4555808656036447,87.75,12.25,453.0,300,720,0.398406374501992,4
2,18,Manufacturer 8,102,6,Retailer 8,140,102,38,0,420,384,0.5223880597014925,100,40,99.95,0.0499999999999971,359.4000000000001,420,0.5388760585065434,87.75,12.25,453.0,300,384,0.398406374501992,4
2,19,Manufacturer 8,83,6,Retailer 8,130,83,47,0,390,216,0.6435643564356436,100,30,98.4,1.5999999999999943,400.8000000000002,390,0.4931714719271622,87.75,12.25,453.0,300,216,0.398406374501992,4
2,20,Manufacturer 8,142,6,Retailer 8,130,130,0,12,390,780,0.3333333333333333,100,30,98.4,1.5999999999999943,400.8000000000002,390,0.4931714719271622,87.75,12.25,453.0,300,780,0.398406374501992,4
2,21,Manufacturer 8,80,6,Retailer 8,120,80,40,0,360,240,0.6,100,20,95.85,4.150000000000006,430.1999999999998,360,0.4555808656036447,87.75,12.25,453.0,300,240,0.398406374501992,4
2,22,Manufacturer 8,101,8,Retailer 8,70,70,0,31,350,280,0.5555555555555556,83,-13,68.1,14.900000000000006,257.19999999999993,350,0.5764163372859026,77.72,5.280000000000001,268.64,415,280,0.6070446433795565,1
2,23,Manufacturer 8,113,7,Retailer 8,80,80,0,33,320,400,0.4444444444444444,91,-11,75.65,15.349999999999994,347.80000000000007,320,0.4791853848457622,82.8,8.200000000000003,356.5999999999999,364,400,0.505134610047183,1
2,24,Manufacturer 8,104,7,Retailer 8,80,80,0,24,320,400,0.4444444444444444,91,-11,75.65,15.349999999999994,347.80000000000007,320,0.4791853848457622,82.8,8.200000000000003,356.5999999999999,364,400,0.505134610047183,1
2,25,Manufacturer 8,51,6,Retailer 8,90,51,39,0,270,72,0.7894736842105263,100,-10,82.2,17.799999999999997,446.4000000000001,270,0.3768844221105527,87.75,12.25,453.0,300,72,0.398406374501992,1
2,26,Manufacturer 8,76,9,Retailer 8,60,60,0,16,360,180,0.6666666666666666,75,-15,59.55,15.450000000000005,174.5999999999999,360,0.6734006734006736,72.0,3.0,189.0,450,180,0.704225352112676,1
2,27,Manufacturer 8,73,7,Retailer 8,110,73,37,0,440,106,0.8058608058608059,91,19,92.3,-1.2999999999999972,337.5999999999999,440,0.565843621399177,82.8,8.200000000000003,356.5999999999999,364,106,0.505134610047183,4
2,28,Manufacturer 8,83,7,Retailer 8,110,83,27,0,440,226,0.6606606606606606,91,19,92.3,-1.2999999999999972,337.5999999999999,440,0.565843621399177,82.8,8.200000000000003,356.5999999999999,364,226,0.505134610047183,4
2,29,Manufacturer 8,147,7,Retailer 8,110,110,0,37,440,550,0.4444444444444444,91,19,92.3,-1.2999999999999972,337.5999999999999,440,0.565843621399177,82.8,8.200000000000003,356.5999999999999,364,550,0.505134610047183,4
2,30,Manufacturer 8,115,7,Retailer 8,115,115,0,0,460,575,0.4444444444444444,91,24,94.2,-3.200000000000003,325.4000000000001,460,0.5856888209829385,82.8,8.200000000000003,356.5999999999999,364,575,0.505134610047183,4
2,31,Manufacturer 8,139,7,Retailer 8,90,90,0,49,360,450,0.4444444444444444,91,-1,82.2,8.799999999999997,356.4000000000001,360,0.5025125628140703,82.8,8.200000000000003,356.5999999999999,364,450,0.505134610047183,2
2,32,Manufacturer 8,59,11,Retailer 8,51,51,0,8,408,51,0.8888888888888888,58,-7,51.0,7.0,51.0,408,0.8888888888888888,57.72,0.2800000000000011,54.63999999999999,464,51,0.8946475397192658,1
2,33,Manufacturer 8,122,11,Retailer 8,60,60,0,62,480,60,0.8888888888888888,58,2,59.55,-1.5499999999999972,54.59999999999991,480,0.8978675645342313,57.72,0.2800000000000011,54.63999999999999,464,60,0.8946475397192658,3
2,34,Manufacturer 8,92,11,Retailer 8,0,0,0,92,0,0,0.0,58,-58,0.0,58.0,0.0,0,0.0,57.72,0.2800000000000011,54.63999999999999,464,0,0.8946475397192658,0
2,35,Manufacturer 8,93,7,Retailer 8,120,93,27,0,480,276,0.6349206349206349,91,29,95.85,-4.849999999999994,310.1999999999998,480,0.607441154138193,82.8,8.200000000000003,356.5999999999999,364,276,0.505134610047183,4
2,36,Manufacturer 8,136,7,Retailer 8,110,110,0,26,440,550,0.4444444444444444,91,19,92.3,-1.2999999999999972,337.5999999999999,440,0.565843621399177,82.8,8.200000000000003,356.5999999999999,364,550,0.505134610047183,4
2,37,Manufacturer 8,116,7,Retailer 8,120,116,4,0,480,552,0.4651162790697674,91,29,95.85,-4.849999999999994,310.1999999999998,480,0.607441154138193,82.8,8.200000000000003,356.5999999999999,364,552,0.505134610047183,4
2,38,Manufacturer 8,105,7,Retailer 8,90,90,0,15,360,450,0.4444444444444444,91,-1,82.2,8.799999999999997,356.4000000000001,360,0.5025125628140703,82.8,8.200000000000003,356.5999999999999,364,450,0.505134610047183,2
2,39,Manufacturer 8,80,11,Retailer 8,60,60,0,20,480,60,0.8888888888888888,58,2,59.55,-1.5499999999999972,54.59999999999991,480,0.8978675645342313,57.72,0.2800000000000011,54.63999999999999,464,60,0.8946475397192658,3
2,40,Manufacturer 8,75,11,Retailer 8,65,65,0,10,520,65,0.8888888888888888,58,7,63.95,-5.950000000000003,52.40000000000009,520,0.9084556254367574,57.72,0.2800000000000011,54.63999999999999,464,65,0.8946475397192658,4
3,1,Manufacturer 9,122,8,Retailer 9,0,0,0,122,0,0,0.0,83,-83,0.0,83.0,0.0,0,0.0,77.72,5.280000000000001,268.64,415,0,0.6070446433795565,0
3,2,Manufacturer 9,144,7,Retailer 9,118,118,0,26,472,590,0.4444444444444444,91,27,95.22,-4.219999999999999,316.6399999999999,472,0.5984986812740922,82.8,8.200000000000003,356.5999999999999,364,590,0.505134610047183,4
3,3,Manufacturer 9,57,8,Retailer 9,110,57,53,0,550,-196,1.5536723163841808,83,27,92.3,-9.299999999999995,227.5999999999999,550,0.7073045267489713,77.72,5.280000000000001,268.64,415,-196,0.6070446433795565,4
3,4,Manufacturer 9,149,6,Retailer 9,108,108,0,41,324,648,0.3333333333333333,100,8,91.47,8.530000000000001,449.6399999999999,324,0.4187994416007446,87.75,12.25,453.0,300,648,0.398406374501992,3
3,5,Manufacturer 9,135,8,Retailer 9,100,100,0,35,500,400,0.5555555555555556,83,17,87.75,-4.75,253.0,500,0.6640106241699867,77.72,5.280000000000001,268.64,415,400,0.6070446433795565,4
3,6,Manufacturer 9,94,8,Retailer 9,94,94,0,0,470,376,0.5555555555555556,83,11,84.54,-1.5400000000000065,262.48,470,0.641655744866754,77.72,5.280000000000001,268.64,415,376,0.6070446433795565,4
3,7,Manufacturer 9,143,8,Retailer 9,98,98,0,45,490,392,0.5555555555555556,83,15,86.72,-3.719999999999999,256.6399999999999,490,0.6562734383370836,77.72,5.280000000000001,268.64,415,392,0.6070446433795565,4
3,8,Manufacturer 9,66,9,Retailer 9,95,66,29,0,570,-63,1.1242603550295858,75,20,85.1,-10.099999999999994,166.19999999999993,570,0.7742461287693563,72.0,3.0,189.0,450,-63,0.704225352112676,4
3,9,Manufacturer 9,123,7,Retailer 9,130,123,7,0,520,566,0.4788213627992633,91,39,98.4,-7.400000000000006,270.8000000000002,520,0.6575619625695497,82.8,8.200000000000003,356.5999999999999,364,566,0.505134610047183,4
3,10,Manufacturer 9,73,7,Retailer 9,100,73,27,0,400,176,0.6944444444444444,91,9,87.75,3.25,353.0,400,0.5312084993359893,82.8,8.200000000000003,356.5999999999999,364,176,0.505134610047183,3
3,11,Manufacturer 9,142,9,Retailer 9,100,100,0,42,600,300,0.6666666666666666,75,25,87.75,-12.75,153.0,600,0.796812749003984,72.0,3.0,189.0,450,300,0.704225352112676,4
3,12,Manufacturer 9,132,9,Retailer 9,93,93,0,39,558,279,0.6666666666666666,75,18,83.97,-8.969999999999999,170.64,558,0.7658102766798419,72.0,3.0,189.0,450,279,0.704225352112676,4
3,13,Manufacturer 9,62,8,Retailer 9,110,62,48,0,550,-136,1.328502415458937,83,27,92.3,-9.299999999999995,227.5999999999999,550,0.7073045267489713,77.72,5.280000000000001,268.64,415,-136,0.6070446433795565,4
3,14,Manufacturer 9,136,7,Retailer 9,110,110,0,26,440,550,0.4444444444444444,91,19,92.3,-1.2999999999999972,337.5999999999999,440,0.565843621399177,82.8,8.200000000000003,356.5999999999999,364,550,0.505134610047183,4
3,15,Manufacturer 9,146,10,Retailer 9,70,70,0,76,490,140,0.7777777777777778,66,4,68.1,-2.0999999999999943,117.19999999999992,490,0.8069828722002635,64.8,1.2000000000000028,117.59999999999992,462,140,0.7971014492753624,3
3,16,Manufacturer 9,95,8,Retailer 9,130,95,35,0,650,100,0.8666666666666667,83,47,98.4,-15.400000000000006,140.80000000000018,650,0.8219524532119371,77.72,5.280000000000001,268.64,415,100,0.6070446433795565,4
3,17,Manufacturer 9,139,8,Retailer 9,100,100,0,39,500,400,0.5555555555555556,83,17,87.75,-4.75,253.0,500,0.6640106241699867,77.72,5.280000000000001,268.64,415,400,0.6070446433795565,4
3,18,Manufacturer 9,102,9,Retailer 9,95,95,0,7,570,285,0.6666666666666666,75,20,85.1,-10.099999999999994,166.19999999999993,570,0.7742461287693563,72.0,3.0,189.0,450,285,0.704225352112676,4
3,19,Manufacturer 9,83,9,Retailer 9,99,83,16,0,594,105,0.8497854077253219,75,24,87.24,-12.239999999999997,155.87999999999988,594,0.7921267402784447,72.0,3.0,189.0,450,105,0.704225352112676,4
3,20,Manufacturer 9,142,8,Retailer 9,110,110,0,32,550,440,0.5555555555555556,83,27,92.3,-9.299999999999995,227.5999999999999,550,0.7073045267489713,77.72,5.280000000000001,268.64,415,440,0.6070446433795565,4
3,21,Manufacturer 9,80,8,Retailer 9,107,80,27,0,535,104,0.837245696400626,83,24,91.04,-8.040000000000006,236.48,535,0.6934722870327164,77.72,5.280000000000001,268.64,415,104,0.6070446433795565,4
3,22,Manufacturer 9,101,9,Retailer 9,106,101,5,0,636,258,0.7114093959731543,75,31,90.6,-15.599999999999994,133.19999999999982,636,0.8268330733229331,72.0,3.0,189.0,450,258,0.704225352112676,4
3,23,Manufacturer 9,113,10,Retailer 9,99,99,0,14,693,198,0.7777777777777778,66,33,87.24,-21.239999999999995,56.87999999999988,693,0.9241478636581856,64.8,1.2000000000000028,117.59999999999992,462,198,0.7971014492753624,4
3,24,Manufacturer 9,104,10,Retailer 9,105,104,1,0,735,198,0.7877813504823151,66,39,90.15,-24.15000000000001,31.800000000000185,735,0.9585289514866976,64.8,1.2000000000000028,117.59999999999992,462,198,0.7971014492753624,4
3,25,Manufacturer 9,51,10,Retailer 9,90,51,39,0,630,-288,1.8421052631578947,66,24,82.2,-16.200000000000003,86.40000000000009,630,0.879396984924623,64.8,1.2000000000000028,117.59999999999992,462,-288,0.7971014492753624,4
3,26,Manufacturer 9,76,9,Retailer 9,106,76,30,0,636,-42,1.0707070707070707,75,31,90.6,-15.599999999999994,133.19999999999982,636,0.8268330733229331,72.0,3.0,189.0,450,-42,0.704225352112676,4
3,27,Manufacturer 9,73,9,Retailer 9,88,73,15,0,528,84,0.8627450980392157,75,13,80.97,-5.969999999999999,179.64,528,0.7461421061556723,72.0,3.0,189.0,450,84,0.704225352112676,4
3,28,Manufacturer 9,83,8,Retailer 9,112,83,29,0,560,100,0.8484848484848485,83,29,93.09,-10.090000000000003,221.08,560,0.716956009627695,77.72,5.280000000000001,268.64,415,100,0.6070446433795565,4
3,29,Manufacturer 9,147,8,Retailer 9,125,125,0,22,625,500,0.5555555555555556,83,42,97.25,-14.25,167.0,625,0.7891414141414141,77.72,5.280000000000001,268.64,415,500,0.6070446433795565,4
3,30,Manufacturer 9,115,10,Retailer 9,92,92,0,23,644,184,0.7777777777777778,66,26,83.39,-17.39,80.68000000000006,644,0.8886681017828558,64.8,1.2000000000000028,117.59999999999992,462,184,0.7971014492753624,4
3,31,Manufacturer 9,139,10,Retailer 9,96,96,0,43,672,192,0.7777777777777778,66,30,85.65,-19.65000000000001,67.80000000000018,672,0.908353609083536,64.8,1.2000000000000028,117.59999999999992,462,192,0.7971014492753624,4
3,32,Manufacturer 9,59,10,Retailer 9,100,59,41,0,700,-292,1.7156862745098038,66,34,87.75,-21.75,53.0,700,0.9296148738379814,64.8,1.2000000000000028,117.59999999999992,462,-292,0.7971014492753624,4
3,33,Manufacturer 9,122,9,Retailer 9,103,103,0,19,618,309,0.6666666666666666,75,28,89.22,-14.22,143.63999999999987,618,0.8114069639199624,72.0,3.0,189.0,450,309,0.704225352112676,4
3,34,Manufacturer 9,92,10,Retailer 9,85,85,0,7,595,170,0.7777777777777778,66,19,79.05,-13.049999999999995,98.59999999999992,595,0.857843137254902,64.8,1.2000000000000028,117.59999999999992,462,170,0.7971014492753624,4
3,35,Manufacturer 9,93,9,Retailer 9,120,93,27,0,720,36,0.9523809523809524,75,45,95.85,-20.849999999999994,70.19999999999982,720,0.9111617312072896,72.0,3.0,189.0,450,36,0.704225352112676,4
3,36,Manufacturer 9,136,9,Retailer 9,110,110,0,26,660,330,0.6666666666666666,75,35,92.3,-17.299999999999997,117.59999999999992,660,0.8487654320987655,72.0,3.0,189.0,450,330,0.704225352112676,4
3,37,Manufacturer 9,116,10,Retailer 9,106,106,0,10,742,212,0.7777777777777778,66,40,90.6,-24.599999999999994,27.19999999999981,742,0.964638585543422,64.8,1.2000000000000028,117.59999999999992,462,212,0.7971014492753624,4
3,38,Manufacturer 9,105,10,Retailer 9,76,76,0,29,532,152,0.7777777777777778,66,10,72.75,-6.75,113.0,532,0.8248062015503876,64.8,1.2000000000000028,117.59999999999992,462,152,0.7971014492753624,4
3,39,Manufacturer 9,80,9,Retailer 9,120,80,40,0,720,-120,1.2,75,45,95.85,-20.849999999999994,70.19999999999982,720,0.9111617312072896,72.0,3.0,189.0,450,-120,0.704225352112676,4
3,40,Manufacturer 9,75,8,Retailer 9,105,75,30,0,525,60,0.8974358974358975,83,22,90.15,-7.150000000000006,241.80000000000013,525,0.6846635367762127,77.72,5.280000000000001,268.64,415,60,0.6070446433795565,4
3,1,Manufacturer 10,122,9,Retailer 10,90,90,0,32,540,270,0.6666666666666666,75,15,82.2,-7.200000000000003,176.4000000000001,540,0.7537688442211055,72.0,3.0,189.0,450,270,0.704225352112676,4
3,2,Manufacturer 10,144,8,Retailer 10,98,98,0,46,490,392,0.5555555555555556,83,15,86.72,-3.719999999999999,256.6399999999999,490,0.6562734383370836,77.72,5.280000000000001,268.64,415,392,0.6070446433795565,4
3,3,Manufacturer 10,57,9,Retailer 10,100,57,43,0,600,-216,1.5625,75,25,87.75,-12.75,153.0,600,0.796812749003984,72.0,3.0,189.0,450,-216,0.704225352112676,4
3,4,Manufacturer 10,149,8,Retailer 10,110,110,0,39,550,440,0.5555555555555556,83,27,92.3,-9.299999999999995,227.5999999999999,550,0.7073045267489713,77.72,5.280000000000001,268.64,415,440,0.6070446433795565,4
3,5,Manufacturer 10,135,8,Retailer 10,115,115,0,20,575,460,0.5555555555555556,83,32,94.2,-11.200000000000005,210.4000000000001,575,0.7321110262286732,77.72,5.280000000000001,268.64,415,460,0.6070446433795565,4
3,6,Manufacturer 10,94,9,Retailer 10,80,80,0,14,480,240,0.6666666666666666,75,5,75.65,-0.6500000000000057,187.80000000000007,480,0.7187780772686432,72.0,3.0,189.0,450,240,0.704225352112676,3
3,7,Manufacturer 10,143,8,Retailer 10,132,132,0,11,660,528,0.5555555555555556,83,49,98.79,-15.790000000000006,129.48000000000002,660,0.8359933120535036,77.72,5.280000000000001,268.64,415,528,0.6070446433795565,4
3,8,Manufacturer 10,66,8,Retailer 10,120,66,54,0,600,-168,1.3888888888888888,83,37,95.85,-12.849999999999994,190.19999999999985,600,0.7593014426727412,77.72,5.280000000000001,268.64,415,-168,0.6070446433795565,4
3,9,Manufacturer 10,123,9,Retailer 10,0,0,0,123,0,0,0.0,75,-75,0.0,75.0,0.0,0,0.0,72.0,3.0,189.0,450,0,0.704225352112676,0
3,10,Manufacturer 10,73,9,Retailer 10,100,73,27,0,600,-24,1.0416666666666667,75,25,87.75,-12.75,153.0,600,0.796812749003984,72.0,3.0,189.0,450,-24,0.704225352112676,4
